CPT only copyright 2016 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2016 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17951,,,,,,,,
DIGESTIVE SYSTEM,43237,OTHER,"14,417","$2,967,601.50","$2,273,294.95",,,
DIGESTIVE SYSTEM,43237,TOTAL,"14,431","$2,975,677.54","$2,279,481.13",,,
DIGESTIVE SYSTEM,43238,SG,15,"$8,796.44","$6,366.03",,,
DIGESTIVE SYSTEM,43238,OTHER,"10,584","$2,556,066.91","$1,964,884.23",,,
DIGESTIVE SYSTEM,43238,TOTAL,"10,599","$2,564,863.35","$1,971,250.26",,,
DIGESTIVE SYSTEM,43239,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43239,SG,"60,264","$19,724,878.05","$15,140,520.59",,,
DIGESTIVE SYSTEM,43239,OTHER,"1,929,379","$327,711,867.18","$250,715,191.79",,,
DIGESTIVE SYSTEM,43239,TOTAL,"1,989,643","$347,436,745.23","$265,855,712.38",,,
DIGESTIVE SYSTEM,43240,OTHER,730,"$296,025.46","$228,760.08",,,
DIGESTIVE SYSTEM,43240,TOTAL,730,"$296,025.46","$228,760.08",,,
DIGESTIVE SYSTEM,43241,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43241,SG,N/A,$185.96,$145.79,,,
DIGESTIVE SYSTEM,43241,OTHER,"3,935","$532,919.50","$412,826.19",,,
DIGESTIVE SYSTEM,43241,TOTAL,"3,936","$533,105.46","$412,971.98",,,
DIGESTIVE SYSTEM,43242,SG,136,"$78,231.51","$61,111.91",,,
DIGESTIVE SYSTEM,43242,OTHER,"26,266","$7,230,345.20","$5,578,972.12",,,
DIGESTIVE SYSTEM,43242,TOTAL,"26,402","$7,308,576.71","$5,640,084.03",,,
DIGESTIVE SYSTEM,43243,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43243,SG,N/A,"$1,154.18",$904.88,,,
DIGESTIVE SYSTEM,43243,OTHER,"1,211","$298,092.73","$229,784.56",,,
DIGESTIVE SYSTEM,43243,TOTAL,"1,217","$299,246.91","$230,689.44",,,
DIGESTIVE SYSTEM,43244,SG,170,"$100,809.72","$77,070.72",,,
DIGESTIVE SYSTEM,43244,OTHER,"22,341","$6,215,840.76","$4,739,732.37",,,
DIGESTIVE SYSTEM,43244,TOTAL,"22,511","$6,316,650.48","$4,816,803.09",,,
DIGESTIVE SYSTEM,43245,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43245,SG,273,"$154,178.79","$117,822.80",,,
DIGESTIVE SYSTEM,43245,OTHER,"17,396","$4,021,669.81","$3,066,996.12",,,
DIGESTIVE SYSTEM,43245,TOTAL,"17,669","$4,175,848.60","$3,184,818.92",,,
DIGESTIVE SYSTEM,43246,80S,486,"$14,538.45","$11,334.63",,,
DIGESTIVE SYSTEM,43246,SG,87,"$50,598.45","$39,327.06",,,
DIGESTIVE SYSTEM,43246,OTHER,"92,461","$18,671,944.45","$14,521,012.85",,,
DIGESTIVE SYSTEM,43246,TOTAL,"93,034","$18,737,081.35","$14,571,674.54",,,
DIGESTIVE SYSTEM,43247,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43247,SG,144,"$53,956.32","$41,768.14",,,
DIGESTIVE SYSTEM,43247,OTHER,"30,840","$5,730,512.42","$4,353,853.87",,,
DIGESTIVE SYSTEM,43247,TOTAL,"30,984","$5,784,468.74","$4,395,622.01",,,
DIGESTIVE SYSTEM,43248,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43248,SG,"7,694","$2,878,100.36","$2,207,074.22",,,
DIGESTIVE SYSTEM,43248,OTHER,"151,662","$32,756,545.47","$25,072,954.79",,,
DIGESTIVE SYSTEM,43248,TOTAL,"159,356","$35,634,645.83","$27,280,029.01",,,
DIGESTIVE SYSTEM,43249,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43249,SG,"2,973","$1,775,394.11","$1,368,032.73",,,
DIGESTIVE SYSTEM,43249,OTHER,"137,070","$33,806,406.16","$25,830,424.55",,,
DIGESTIVE SYSTEM,43249,TOTAL,"140,043","$35,581,800.27","$27,198,457.28",,,
DIGESTIVE SYSTEM,43250,SG,136,"$80,999.29","$63,192.68",,,
DIGESTIVE SYSTEM,43250,OTHER,"6,133","$1,520,094.19","$1,167,984.23",,,
DIGESTIVE SYSTEM,43250,TOTAL,"6,269","$1,601,093.48","$1,231,176.91",,,
DIGESTIVE SYSTEM,43251,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43251,SG,"1,043","$625,017.04","$480,382.41",,,
DIGESTIVE SYSTEM,43251,OTHER,"40,951","$11,864,451.21","$9,128,864.46",,,
DIGESTIVE SYSTEM,43251,TOTAL,"41,994","$12,489,468.25","$9,609,246.87",,,
DIGESTIVE SYSTEM,43252,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43252,OTHER,"1,316","$168,068.40","$126,544.26",,,
DIGESTIVE SYSTEM,43252,TOTAL,"1,316","$168,068.40","$126,544.26",,,
DIGESTIVE SYSTEM,43253,OTHER,"1,740","$485,475.34","$374,354.74",,,
DIGESTIVE SYSTEM,43253,TOTAL,"1,740","$485,475.34","$374,354.74",,,
DIGESTIVE SYSTEM,43254,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43254,SG,N/A,"$2,938.38","$2,303.70",,,
DIGESTIVE SYSTEM,43254,OTHER,"4,996","$1,476,592.99","$1,133,818.85",,,
DIGESTIVE SYSTEM,43254,TOTAL,"5,001","$1,479,531.37","$1,136,122.55",,,
DIGESTIVE SYSTEM,43255,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43255,SG,212,"$125,889.24","$98,110.82",,,
DIGESTIVE SYSTEM,43255,OTHER,"60,814","$13,305,892.50","$10,314,976.59",,,
DIGESTIVE SYSTEM,43255,TOTAL,"61,026","$13,431,781.74","$10,413,087.41",,,
DIGESTIVE SYSTEM,43257,SG,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43257,OTHER,376,"$118,532.06","$88,666.32",,,
DIGESTIVE SYSTEM,43257,TOTAL,376,"$118,532.06","$88,666.32",,,
DIGESTIVE SYSTEM,43259,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43259,SG,347,"$199,430.76","$155,004.41",,,
DIGESTIVE SYSTEM,43259,OTHER,"37,485","$9,278,389.46","$7,104,458.72",,,
DIGESTIVE SYSTEM,43259,TOTAL,"37,832","$9,477,820.22","$7,259,463.13",,,
DIGESTIVE SYSTEM,43260,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43260,SG,N/A,"$1,647.13","$1,291.35",,,
DIGESTIVE SYSTEM,43260,OTHER,"6,733","$2,196,147.37","$1,700,339.30",,,
DIGESTIVE SYSTEM,43260,TOTAL,"6,735","$2,197,794.50","$1,701,630.65",,,
DIGESTIVE SYSTEM,43261,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43261,OTHER,"8,076","$417,928.45","$325,059.79",,,
DIGESTIVE SYSTEM,43261,TOTAL,"8,076","$417,928.45","$325,059.79",,,
DIGESTIVE SYSTEM,43262,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43262,OTHER,"34,121","$3,447,492.85","$2,675,412.90",,,
DIGESTIVE SYSTEM,43262,TOTAL,"34,121","$3,447,492.85","$2,675,412.90",,,
DIGESTIVE SYSTEM,43263,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43263,OTHER,257,"$27,554.19","$21,594.05",,,
DIGESTIVE SYSTEM,43263,TOTAL,257,"$27,554.19","$21,594.05",,,
DIGESTIVE SYSTEM,43264,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43264,OTHER,"51,589","$11,013,591.27","$8,559,008.98",,,
DIGESTIVE SYSTEM,43264,TOTAL,"51,589","$11,013,591.27","$8,559,008.98",,,
DIGESTIVE SYSTEM,43265,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43265,OTHER,"2,653","$781,159.83","$604,095.77",,,
DIGESTIVE SYSTEM,43265,TOTAL,"2,653","$781,159.83","$604,095.77",,,
DIGESTIVE SYSTEM,43266,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43266,SG,N/A,$700.00,$548.80,,,
DIGESTIVE SYSTEM,43266,OTHER,"5,060","$1,160,986.65","$901,119.47",,,
DIGESTIVE SYSTEM,43266,TOTAL,"5,061","$1,161,686.65","$901,668.27",,,
DIGESTIVE SYSTEM,43267,OTHER,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43267,TOTAL,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43268,OTHER,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43268,TOTAL,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43270,SG,78,"$47,890.10","$36,882.19",,,
DIGESTIVE SYSTEM,43270,OTHER,"20,844","$5,606,679.75","$4,299,039.63",,,
DIGESTIVE SYSTEM,43270,TOTAL,"20,922","$5,654,569.85","$4,335,921.82",,,
DIGESTIVE SYSTEM,43271,OTHER,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43271,TOTAL,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43273,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43273,OTHER,"7,226","$911,371.96","$711,263.16",,,
DIGESTIVE SYSTEM,43273,TOTAL,"7,226","$911,371.96","$711,263.16",,,
DIGESTIVE SYSTEM,43274,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43274,OTHER,"40,860","$18,609,843.38","$14,473,513.43",,,
DIGESTIVE SYSTEM,43274,TOTAL,"40,860","$18,609,843.38","$14,473,513.43",,,
DIGESTIVE SYSTEM,43275,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43275,OTHER,"13,218","$4,690,199.98","$3,624,247.08",,,
DIGESTIVE SYSTEM,43275,TOTAL,"13,218","$4,690,199.98","$3,624,247.08",,,
DIGESTIVE SYSTEM,43276,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43276,OTHER,"13,578","$6,534,486.46","$5,069,024.94",,,
DIGESTIVE SYSTEM,43276,TOTAL,"13,578","$6,534,486.46","$5,069,024.94",,,
DIGESTIVE SYSTEM,43277,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43277,OTHER,"6,639","$1,920,572.49","$1,488,994.28",,,
DIGESTIVE SYSTEM,43277,TOTAL,"6,639","$1,920,572.49","$1,488,994.28",,,
DIGESTIVE SYSTEM,43278,OTHER,464,"$115,961.50","$90,160.85",,,
DIGESTIVE SYSTEM,43278,TOTAL,464,"$115,961.50","$90,160.85",,,
DIGESTIVE SYSTEM,43279,80S,313,"$55,780.52","$42,693.77",,,
DIGESTIVE SYSTEM,43279,OTHER,963,"$1,149,526.38","$884,365.41",,,
DIGESTIVE SYSTEM,43279,TOTAL,"1,276","$1,205,306.90","$927,059.18",,,
DIGESTIVE SYSTEM,43280,80S,"1,162","$187,091.52","$144,440.46",,,
DIGESTIVE SYSTEM,43280,OTHER,"3,329","$3,563,188.61","$2,753,228.57",,,
DIGESTIVE SYSTEM,43280,TOTAL,"4,491","$3,750,280.13","$2,897,669.03",,,
DIGESTIVE SYSTEM,43281,80S,"4,024","$919,379.76","$710,341.08",,,
DIGESTIVE SYSTEM,43281,OTHER,"10,587","$16,046,936.54","$12,409,370.68",,,
DIGESTIVE SYSTEM,43281,TOTAL,"14,611","$16,966,316.30","$13,119,711.76",,,
DIGESTIVE SYSTEM,43282,80S,"2,158","$573,381.45","$444,257.57",,,
DIGESTIVE SYSTEM,43282,OTHER,"5,771","$10,236,059.32","$7,938,862.77",,,
DIGESTIVE SYSTEM,43282,TOTAL,"7,929","$10,809,440.77","$8,383,120.34",,,
DIGESTIVE SYSTEM,43283,80S,124,"$3,162.16","$2,477.89",,,
DIGESTIVE SYSTEM,43283,OTHER,466,"$76,593.52","$59,410.68",,,
DIGESTIVE SYSTEM,43283,TOTAL,590,"$79,755.68","$61,888.57",,,
DIGESTIVE SYSTEM,43289,80S,179,"$43,352.93","$33,879.16",,,
DIGESTIVE SYSTEM,43289,OTHER,870,"$1,395,705.03","$1,090,296.46",,,
DIGESTIVE SYSTEM,43289,TOTAL,"1,049","$1,439,057.96","$1,124,175.62",,,
DIGESTIVE SYSTEM,43300,80S,N/A,$127.39,$99.88,,,
DIGESTIVE SYSTEM,43300,OTHER,55,"$23,501.26","$18,421.31",,,
DIGESTIVE SYSTEM,43300,TOTAL,57,"$23,628.65","$18,521.19",,,
DIGESTIVE SYSTEM,43305,80S,N/A,$246.86,$193.53,,,
DIGESTIVE SYSTEM,43305,OTHER,71,"$64,577.78","$50,434.14",,,
DIGESTIVE SYSTEM,43305,TOTAL,73,"$64,824.64","$50,627.67",,,
DIGESTIVE SYSTEM,43310,80S,N/A,"$1,800.93","$1,411.92",,,
DIGESTIVE SYSTEM,43310,OTHER,32,"$44,022.28","$34,464.64",,,
DIGESTIVE SYSTEM,43310,TOTAL,41,"$45,823.21","$35,876.56",,,
DIGESTIVE SYSTEM,43312,80S,12,"$2,962.23","$2,322.42",,,
DIGESTIVE SYSTEM,43312,OTHER,21,"$34,139.58","$26,642.28",,,
DIGESTIVE SYSTEM,43312,TOTAL,33,"$37,101.81","$28,964.70",,,
DIGESTIVE SYSTEM,43320,80S,N/A,"$1,227.44",$962.30,,,
DIGESTIVE SYSTEM,43320,OTHER,29,"$36,824.59","$28,847.90",,,
DIGESTIVE SYSTEM,43320,TOTAL,35,"$38,052.03","$29,810.20",,,
DIGESTIVE SYSTEM,43325,80S,21,"$3,640.31","$2,854.01",,,
DIGESTIVE SYSTEM,43325,OTHER,57,"$63,963.93","$48,063.31",,,
DIGESTIVE SYSTEM,43325,TOTAL,78,"$67,604.24","$50,917.32",,,
DIGESTIVE SYSTEM,43327,80S,40,"$4,060.59","$3,127.15",,,
DIGESTIVE SYSTEM,43327,OTHER,185,"$129,894.73","$101,039.83",,,
DIGESTIVE SYSTEM,43327,TOTAL,225,"$133,955.32","$104,166.98",,,
DIGESTIVE SYSTEM,43328,80S,14,"$2,095.97","$1,601.27",,,
DIGESTIVE SYSTEM,43328,OTHER,58,"$54,243.83","$41,892.41",,,
DIGESTIVE SYSTEM,43328,TOTAL,72,"$56,339.80","$43,493.68",,,
DIGESTIVE SYSTEM,43330,80S,N/A,"$1,614.53","$1,265.80",,,
DIGESTIVE SYSTEM,43330,OTHER,47,"$51,794.49","$40,542.02",,,
DIGESTIVE SYSTEM,43330,TOTAL,56,"$53,409.02","$41,807.82",,,
DIGESTIVE SYSTEM,43331,80S,14,"$2,475.00","$1,940.42",,,
DIGESTIVE SYSTEM,43331,OTHER,49,"$62,550.13","$48,976.74",,,
DIGESTIVE SYSTEM,43331,TOTAL,63,"$65,025.13","$50,917.16",,,
DIGESTIVE SYSTEM,43332,80S,379,"$61,177.59","$47,405.00",,,
DIGESTIVE SYSTEM,43332,OTHER,"1,223","$1,307,216.43","$1,010,901.23",,,
DIGESTIVE SYSTEM,43332,TOTAL,"1,602","$1,368,394.02","$1,058,306.23",,,
DIGESTIVE SYSTEM,43333,80S,109,"$20,116.85","$15,505.67",,,
DIGESTIVE SYSTEM,43333,OTHER,326,"$392,301.60","$304,900.19",,,
DIGESTIVE SYSTEM,43333,TOTAL,435,"$412,418.45","$320,405.86",,,
DIGESTIVE SYSTEM,43334,80S,63,"$11,708.85","$9,147.82",,,
DIGESTIVE SYSTEM,43334,OTHER,235,"$278,564.44","$215,792.78",,,
DIGESTIVE SYSTEM,43334,TOTAL,298,"$290,273.29","$224,940.60",,,
DIGESTIVE SYSTEM,43335,80S,19,"$3,631.69","$2,847.20",,,
DIGESTIVE SYSTEM,43335,OTHER,49,"$63,189.64","$49,517.39",,,
DIGESTIVE SYSTEM,43335,TOTAL,68,"$66,821.33","$52,364.59",,,
DIGESTIVE SYSTEM,43336,80S,19,"$4,419.99","$3,457.12",,,
DIGESTIVE SYSTEM,43336,OTHER,83,"$107,417.32","$83,993.54",,,
DIGESTIVE SYSTEM,43336,TOTAL,102,"$111,837.31","$87,450.66",,,
DIGESTIVE SYSTEM,43337,80S,N/A,"$1,949.62","$1,524.18",,,
DIGESTIVE SYSTEM,43337,OTHER,20,"$31,123.76","$24,337.68",,,
DIGESTIVE SYSTEM,43337,TOTAL,28,"$33,073.38","$25,861.86",,,
DIGESTIVE SYSTEM,43338,80S,27,$486.79,$365.39,,,
DIGESTIVE SYSTEM,43338,OTHER,111,"$13,289.84","$10,410.38",,,
DIGESTIVE SYSTEM,43338,TOTAL,138,"$13,776.63","$10,775.77",,,
DIGESTIVE SYSTEM,43340,80S,N/A,$588.09,$461.04,,,
DIGESTIVE SYSTEM,43340,OTHER,15,"$18,002.26","$14,092.92",,,
DIGESTIVE SYSTEM,43340,TOTAL,18,"$18,590.35","$14,553.96",,,
DIGESTIVE SYSTEM,43341,80S,N/A,$366.11,$287.03,,,
DIGESTIVE SYSTEM,43341,OTHER,N/A,"$9,930.95","$7,748.40",,,
DIGESTIVE SYSTEM,43341,TOTAL,12,"$10,297.06","$8,035.43",,,
DIGESTIVE SYSTEM,43351,80S,N/A,$201.30,$157.82,,,
DIGESTIVE SYSTEM,43351,OTHER,N/A,"$7,875.21","$6,174.16",,,
DIGESTIVE SYSTEM,43351,TOTAL,N/A,"$8,076.51","$6,331.98",,,
DIGESTIVE SYSTEM,43352,80S,N/A,"$1,436.18","$1,123.24",,,
DIGESTIVE SYSTEM,43352,OTHER,40,"$35,489.76","$27,788.13",,,
DIGESTIVE SYSTEM,43352,TOTAL,50,"$36,925.94","$28,911.37",,,
DIGESTIVE SYSTEM,43360,80S,N/A,"$3,540.97","$2,776.12",,,
DIGESTIVE SYSTEM,43360,OTHER,49,"$94,920.01","$72,922.53",,,
DIGESTIVE SYSTEM,43360,TOTAL,58,"$98,460.98","$75,698.65",,,
DIGESTIVE SYSTEM,43361,80S,N/A,$809.22,$634.43,,,
DIGESTIVE SYSTEM,43361,OTHER,35,"$65,265.40","$51,128.32",,,
DIGESTIVE SYSTEM,43361,TOTAL,37,"$66,074.62","$51,762.75",,,
DIGESTIVE SYSTEM,43400,80S,N/A,$207.69,$162.83,,,
DIGESTIVE SYSTEM,43400,OTHER,N/A,"$9,295.33","$7,263.57",,,
DIGESTIVE SYSTEM,43400,TOTAL,N/A,"$9,503.02","$7,426.40",,,
DIGESTIVE SYSTEM,43401,OTHER,N/A,"$1,763.48","$1,382.56",,,
DIGESTIVE SYSTEM,43401,TOTAL,N/A,"$1,763.48","$1,382.56",,,
DIGESTIVE SYSTEM,43405,80S,N/A,"$1,100.00",$862.42,,,
DIGESTIVE SYSTEM,43405,OTHER,27,"$30,308.27","$23,749.81",,,
DIGESTIVE SYSTEM,43405,TOTAL,35,"$31,408.27","$24,612.23",,,
DIGESTIVE SYSTEM,43410,80S,12,"$1,748.50","$1,370.86",,,
DIGESTIVE SYSTEM,43410,OTHER,61,"$52,779.05","$41,322.92",,,
DIGESTIVE SYSTEM,43410,TOTAL,73,"$54,527.55","$42,693.78",,,
DIGESTIVE SYSTEM,43415,80S,56,"$21,622.65","$16,945.98",,,
DIGESTIVE SYSTEM,43415,OTHER,204,"$516,056.11","$403,793.50",,,
DIGESTIVE SYSTEM,43415,TOTAL,260,"$537,678.76","$420,739.48",,,
DIGESTIVE SYSTEM,43420,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43420,OTHER,38,"$33,187.96","$25,010.84",,,
DIGESTIVE SYSTEM,43420,TOTAL,38,"$33,187.96","$25,010.84",,,
DIGESTIVE SYSTEM,43425,80S,N/A,"$1,232.24",$906.68,,,
DIGESTIVE SYSTEM,43425,OTHER,24,"$28,699.77","$22,081.88",,,
DIGESTIVE SYSTEM,43425,TOTAL,31,"$29,932.01","$22,988.56",,,
DIGESTIVE SYSTEM,43450,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43450,SG,"4,344","$1,542,897.32","$1,191,033.42",,,
DIGESTIVE SYSTEM,43450,OTHER,"104,448","$14,675,204.25","$11,369,180.10",,,
DIGESTIVE SYSTEM,43450,TOTAL,"108,792","$16,218,101.57","$12,560,213.52",,,
DIGESTIVE SYSTEM,43453,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43453,SG,49,"$23,124.19","$18,129.43",,,
DIGESTIVE SYSTEM,43453,OTHER,"2,885","$475,123.42","$367,034.86",,,
DIGESTIVE SYSTEM,43453,TOTAL,"2,934","$498,247.61","$385,164.29",,,
DIGESTIVE SYSTEM,43460,OTHER,65,"$13,561.94","$10,449.74",,,
DIGESTIVE SYSTEM,43460,TOTAL,65,"$13,561.94","$10,449.74",,,
DIGESTIVE SYSTEM,43496,80S,N/A,$155.12,$121.62,,,
DIGESTIVE SYSTEM,43496,OTHER,12,"$13,465.70","$10,525.67",,,
DIGESTIVE SYSTEM,43496,TOTAL,13,"$13,620.82","$10,647.29",,,
DIGESTIVE SYSTEM,43499,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43499,SG,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43499,OTHER,690,"$626,101.20","$488,999.33",,,
DIGESTIVE SYSTEM,43499,TOTAL,690,"$626,101.20","$488,999.33",,,
DIGESTIVE SYSTEM,43500,80S,53,"$4,866.85","$3,809.82",,,
DIGESTIVE SYSTEM,43500,OTHER,286,"$184,497.33","$142,971.15",,,
DIGESTIVE SYSTEM,43500,TOTAL,339,"$189,364.18","$146,780.97",,,
DIGESTIVE SYSTEM,43501,80S,78,"$15,481.86","$12,005.04",,,
DIGESTIVE SYSTEM,43501,OTHER,345,"$447,088.95","$348,078.11",,,
DIGESTIVE SYSTEM,43501,TOTAL,423,"$462,570.81","$360,083.15",,,
DIGESTIVE SYSTEM,43502,80S,N/A,"$1,987.26","$1,554.51",,,
DIGESTIVE SYSTEM,43502,OTHER,31,"$43,319.47","$33,919.30",,,
DIGESTIVE SYSTEM,43502,TOTAL,39,"$45,306.73","$35,473.81",,,
DIGESTIVE SYSTEM,43510,OTHER,12,"$9,984.38","$7,806.91",,,
DIGESTIVE SYSTEM,43510,TOTAL,12,"$9,984.38","$7,806.91",,,
DIGESTIVE SYSTEM,43520,80S,35,"$2,507.24","$1,879.71",,,
DIGESTIVE SYSTEM,43520,OTHER,154,"$63,503.98","$48,917.66",,,
DIGESTIVE SYSTEM,43520,TOTAL,189,"$66,011.22","$50,797.37",,,
DIGESTIVE SYSTEM,43605,80S,32,"$2,283.73","$1,790.39",,,
DIGESTIVE SYSTEM,43605,OTHER,239,"$137,357.18","$106,667.82",,,
DIGESTIVE SYSTEM,43605,TOTAL,271,"$139,640.91","$108,458.21",,,
DIGESTIVE SYSTEM,43610,80S,183,"$22,697.69","$17,616.55",,,
DIGESTIVE SYSTEM,43610,OTHER,806,"$650,876.37","$504,999.59",,,
DIGESTIVE SYSTEM,43610,TOTAL,989,"$673,574.06","$522,616.14",,,
DIGESTIVE SYSTEM,43611,80S,160,"$24,758.37","$19,228.81",,,
DIGESTIVE SYSTEM,43611,OTHER,662,"$671,703.86","$523,550.18",,,
DIGESTIVE SYSTEM,43611,TOTAL,822,"$696,462.23","$542,778.99",,,
DIGESTIVE SYSTEM,43620,80S,28,"$8,384.03","$6,568.48",,,
DIGESTIVE SYSTEM,43620,OTHER,73,"$140,252.29","$109,546.42",,,
DIGESTIVE SYSTEM,43620,TOTAL,101,"$148,636.32","$116,114.90",,,
DIGESTIVE SYSTEM,43621,80S,138,"$48,951.54","$38,033.96",,,
DIGESTIVE SYSTEM,43621,OTHER,491,"$1,122,910.23","$867,220.70",,,
DIGESTIVE SYSTEM,43621,TOTAL,629,"$1,171,861.77","$905,254.66",,,
DIGESTIVE SYSTEM,43622,80S,14,"$4,925.84","$3,653.74",,,
DIGESTIVE SYSTEM,43622,OTHER,52,"$119,561.22","$92,381.36",,,
DIGESTIVE SYSTEM,43622,TOTAL,66,"$124,487.06","$96,035.10",,,
DIGESTIVE SYSTEM,43631,80S,238,"$50,940.09","$39,272.80",,,
DIGESTIVE SYSTEM,43631,OTHER,772,"$1,040,770.00","$808,500.20",,,
DIGESTIVE SYSTEM,43631,TOTAL,"1,010","$1,091,710.09","$847,773.00",,,
DIGESTIVE SYSTEM,43632,80S,385,"$122,916.44","$95,591.54",,,
DIGESTIVE SYSTEM,43632,OTHER,"1,318","$2,700,694.64","$2,102,904.43",,,
DIGESTIVE SYSTEM,43632,TOTAL,"1,703","$2,823,611.08","$2,198,495.97",,,
DIGESTIVE SYSTEM,43633,80S,358,"$104,599.62","$81,540.81",,,
DIGESTIVE SYSTEM,43633,OTHER,"1,051","$1,999,780.95","$1,555,974.89",,,
DIGESTIVE SYSTEM,43633,TOTAL,"1,409","$2,104,380.57","$1,637,515.70",,,
DIGESTIVE SYSTEM,43634,80S,N/A,"$3,001.17","$2,347.54",,,
DIGESTIVE SYSTEM,43634,OTHER,31,"$63,179.10","$48,379.06",,,
DIGESTIVE SYSTEM,43634,TOTAL,40,"$66,180.27","$50,726.60",,,
DIGESTIVE SYSTEM,43635,80S,50,$881.95,$690.93,,,
DIGESTIVE SYSTEM,43635,OTHER,169,"$19,280.22","$14,943.92",,,
DIGESTIVE SYSTEM,43635,TOTAL,219,"$20,162.17","$15,634.85",,,
DIGESTIVE SYSTEM,43640,80S,29,"$3,863.81","$2,890.05",,,
DIGESTIVE SYSTEM,43640,OTHER,138,"$129,363.00","$100,993.84",,,
DIGESTIVE SYSTEM,43640,TOTAL,167,"$133,226.81","$103,883.89",,,
DIGESTIVE SYSTEM,43641,80S,N/A,$297.30,$233.09,,,
DIGESTIVE SYSTEM,43641,OTHER,N/A,"$6,379.35","$5,001.41",,,
DIGESTIVE SYSTEM,43641,TOTAL,N/A,"$6,676.65","$5,234.50",,,
DIGESTIVE SYSTEM,43644,80S,"2,370","$612,502.98","$471,542.16",,,
DIGESTIVE SYSTEM,43644,OTHER,"4,687","$8,142,876.84","$6,280,076.15",,,
DIGESTIVE SYSTEM,43644,TOTAL,"7,057","$8,755,379.82","$6,751,618.31",,,
DIGESTIVE SYSTEM,43645,80S,107,"$30,164.20","$23,516.53",,,
DIGESTIVE SYSTEM,43645,OTHER,212,"$407,587.23","$317,619.79",,,
DIGESTIVE SYSTEM,43645,TOTAL,319,"$437,751.43","$341,136.32",,,
DIGESTIVE SYSTEM,43647,80S,25,"$2,875.59","$2,254.45",,,
DIGESTIVE SYSTEM,43647,OTHER,166,"$116,171.95","$90,367.67",,,
DIGESTIVE SYSTEM,43647,TOTAL,191,"$119,047.54","$92,622.12",,,
DIGESTIVE SYSTEM,43648,80S,N/A,$150.39,$117.91,,,
DIGESTIVE SYSTEM,43648,OTHER,31,"$10,375.87","$7,870.17",,,
DIGESTIVE SYSTEM,43648,TOTAL,33,"$10,526.26","$7,988.08",,,
DIGESTIVE SYSTEM,43651,80S,11,$675.33,$527.91,,,
DIGESTIVE SYSTEM,43651,OTHER,40,"$17,099.19","$13,338.31",,,
DIGESTIVE SYSTEM,43651,TOTAL,51,"$17,774.52","$13,866.22",,,
DIGESTIVE SYSTEM,43652,80S,N/A,$318.17,$202.26,,,
DIGESTIVE SYSTEM,43652,OTHER,19,"$9,872.34","$7,380.26",,,
DIGESTIVE SYSTEM,43652,TOTAL,22,"$10,190.51","$7,582.52",,,
DIGESTIVE SYSTEM,43653,80S,267,"$21,965.75","$17,012.25",,,
