CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18033,,,,,,,,
ENDOCRINE SYSTEM,62256,TOTAL,807,"$372,444.81","$289,533.88",,,
ENDOCRINE SYSTEM,62258,80S,110,"$17,915.13","$13,970.22",,,
ENDOCRINE SYSTEM,62258,OTHER,468,"$452,231.35","$350,849.31",,,
ENDOCRINE SYSTEM,62258,TOTAL,578,"$470,146.48","$364,819.53",,,
ENDOCRINE SYSTEM,62263,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62263,OTHER,399,"$184,640.35","$142,645.11",,,
ENDOCRINE SYSTEM,62263,TOTAL,399,"$184,640.35","$142,645.11",,,
ENDOCRINE SYSTEM,62264,SG,34,"$12,082.35","$9,472.66",,,
ENDOCRINE SYSTEM,62264,OTHER,"12,646","$3,831,872.74","$2,954,150.40",,,
ENDOCRINE SYSTEM,62264,TOTAL,"12,680","$3,843,955.09","$2,963,623.06",,,
ENDOCRINE SYSTEM,62267,80S,N/A,$46.84,$36.73,,,
ENDOCRINE SYSTEM,62267,OTHER,"2,873","$472,936.87","$367,298.97",,,
ENDOCRINE SYSTEM,62267,TOTAL,"2,875","$472,983.71","$367,335.70",,,
ENDOCRINE SYSTEM,62268,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62268,SG,N/A,"$1,336.58","$1,047.89",,,
ENDOCRINE SYSTEM,62268,OTHER,232,"$67,332.96","$52,284.49",,,
ENDOCRINE SYSTEM,62268,TOTAL,235,"$68,669.54","$53,332.38",,,
ENDOCRINE SYSTEM,62269,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62269,OTHER,109,"$29,347.90","$22,795.41",,,
ENDOCRINE SYSTEM,62269,TOTAL,109,"$29,347.90","$22,795.41",,,
ENDOCRINE SYSTEM,62270,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62270,SG,N/A,"$1,585.20","$1,242.81",,,
ENDOCRINE SYSTEM,62270,OTHER,"81,644","$6,897,927.71","$5,293,719.57",,,
ENDOCRINE SYSTEM,62270,TOTAL,"81,652","$6,899,512.91","$5,294,962.38",,,
ENDOCRINE SYSTEM,62272,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62272,OTHER,"6,264","$560,202.73","$427,697.31",,,
ENDOCRINE SYSTEM,62272,TOTAL,"6,264","$560,202.73","$427,697.31",,,
ENDOCRINE SYSTEM,62273,SG,16,"$5,811.29","$4,440.83",,,
ENDOCRINE SYSTEM,62273,OTHER,"2,750","$381,815.85","$290,774.89",,,
ENDOCRINE SYSTEM,62273,TOTAL,"2,766","$387,627.14","$295,215.72",,,
ENDOCRINE SYSTEM,62280,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62280,OTHER,131,"$27,693.17","$21,429.73",,,
ENDOCRINE SYSTEM,62280,TOTAL,131,"$27,693.17","$21,429.73",,,
ENDOCRINE SYSTEM,62281,SG,N/A,"$5,349.90","$4,194.34",,,
ENDOCRINE SYSTEM,62281,OTHER,636,"$177,054.25","$135,009.67",,,
ENDOCRINE SYSTEM,62281,TOTAL,643,"$182,404.15","$139,204.01",,,
ENDOCRINE SYSTEM,62282,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62282,SG,32,"$23,775.53","$18,640.03",,,
ENDOCRINE SYSTEM,62282,OTHER,"3,558","$1,040,140.55","$798,163.48",,,
ENDOCRINE SYSTEM,62282,TOTAL,"3,590","$1,063,916.08","$816,803.51",,,
ENDOCRINE SYSTEM,62284,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62284,SG,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62284,OTHER,"13,690","$1,320,707.38","$1,006,148.25",,,
ENDOCRINE SYSTEM,62284,TOTAL,"13,690","$1,320,707.38","$1,006,148.25",,,
ENDOCRINE SYSTEM,62287,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62287,SG,44,"$68,214.35","$53,423.04",,,
ENDOCRINE SYSTEM,62287,OTHER,247,"$169,586.18","$131,878.68",,,
ENDOCRINE SYSTEM,62287,TOTAL,291,"$237,800.53","$185,301.72",,,
ENDOCRINE SYSTEM,62290,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62290,SG,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62290,OTHER,"11,441","$1,969,706.43","$1,506,755.79",,,
ENDOCRINE SYSTEM,62290,TOTAL,"11,441","$1,969,706.43","$1,506,755.79",,,
ENDOCRINE SYSTEM,62291,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62291,SG,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62291,OTHER,"1,205","$223,253.43","$171,419.50",,,
ENDOCRINE SYSTEM,62291,TOTAL,"1,205","$223,253.43","$171,419.50",,,
ENDOCRINE SYSTEM,62292,OTHER,28,"$19,112.21","$14,970.08",,,
ENDOCRINE SYSTEM,62292,TOTAL,28,"$19,112.21","$14,970.08",,,
ENDOCRINE SYSTEM,62294,OTHER,N/A,$920.74,$721.86,,,
ENDOCRINE SYSTEM,62294,TOTAL,N/A,$920.74,$721.86,,,
ENDOCRINE SYSTEM,62302,OTHER,"5,721","$830,957.89","$633,966.05",,,
ENDOCRINE SYSTEM,62302,TOTAL,"5,721","$830,957.89","$633,966.05",,,
ENDOCRINE SYSTEM,62303,OTHER,457,"$67,578.40","$51,592.83",,,
ENDOCRINE SYSTEM,62303,TOTAL,457,"$67,578.40","$51,592.83",,,
ENDOCRINE SYSTEM,62304,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62304,OTHER,"24,636","$3,567,418.52","$2,734,301.14",,,
ENDOCRINE SYSTEM,62304,TOTAL,"24,636","$3,567,418.52","$2,734,301.14",,,
ENDOCRINE SYSTEM,62305,OTHER,"7,530","$1,138,138.13","$872,566.04",,,
ENDOCRINE SYSTEM,62305,TOTAL,"7,530","$1,138,138.13","$872,566.04",,,
ENDOCRINE SYSTEM,62310,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62310,SG,"4,899","$1,766,988.89","$1,347,012.73",,,
ENDOCRINE SYSTEM,62310,OTHER,"277,327","$56,411,191.37","$42,757,242.13",,,
ENDOCRINE SYSTEM,62310,TOTAL,"282,226","$58,178,180.26","$44,104,254.86",,,
ENDOCRINE SYSTEM,62311,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62311,SG,"17,686","$6,392,960.59","$4,902,252.02",,,
ENDOCRINE SYSTEM,62311,OTHER,"1,014,624","$180,380,046.73","$137,261,226.28",,,
ENDOCRINE SYSTEM,62311,TOTAL,"1,032,310","$186,773,007.32","$142,163,478.30",,,
ENDOCRINE SYSTEM,62318,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62318,SG,102,"$43,674.05","$34,009.27",,,
ENDOCRINE SYSTEM,62318,OTHER,"32,638","$3,468,798.69","$2,690,798.24",,,
ENDOCRINE SYSTEM,62318,TOTAL,"32,740","$3,512,472.74","$2,724,807.51",,,
ENDOCRINE SYSTEM,62319,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62319,SG,198,"$77,473.17","$60,688.80",,,
ENDOCRINE SYSTEM,62319,OTHER,"15,907","$1,840,941.21","$1,418,409.99",,,
ENDOCRINE SYSTEM,62319,TOTAL,"16,105","$1,918,414.38","$1,479,098.79",,,
ENDOCRINE SYSTEM,62350,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62350,SG,31,"$42,390.08","$31,731.88",,,
ENDOCRINE SYSTEM,62350,OTHER,"6,570","$3,420,583.15","$2,626,555.44",,,
ENDOCRINE SYSTEM,62350,TOTAL,"6,601","$3,462,973.23","$2,658,287.32",,,
ENDOCRINE SYSTEM,62351,80S,157,"$11,138.77","$8,654.64",,,
ENDOCRINE SYSTEM,62351,OTHER,269,"$165,143.41","$127,738.42",,,
ENDOCRINE SYSTEM,62351,TOTAL,426,"$176,282.18","$136,393.06",,,
ENDOCRINE SYSTEM,62355,80S,55,"$1,182.81",$927.33,,,
ENDOCRINE SYSTEM,62355,SG,N/A,"$2,404.25","$1,240.14",,,
ENDOCRINE SYSTEM,62355,OTHER,"1,337","$321,160.85","$245,900.39",,,
ENDOCRINE SYSTEM,62355,TOTAL,"1,395","$324,747.91","$248,067.86",,,
ENDOCRINE SYSTEM,62360,80S,13,$514.40,$403.28,,,
ENDOCRINE SYSTEM,62360,SG,N/A,"$2,090.80","$1,639.19",,,
ENDOCRINE SYSTEM,62360,OTHER,434,"$133,010.65","$102,418.51",,,
ENDOCRINE SYSTEM,62360,TOTAL,448,"$135,615.85","$104,460.98",,,
ENDOCRINE SYSTEM,62361,80S,N/A,$125.06,$98.05,,,
ENDOCRINE SYSTEM,62361,OTHER,92,"$494,536.60","$387,361.11",,,
ENDOCRINE SYSTEM,62361,TOTAL,94,"$494,661.66","$387,459.16",,,
ENDOCRINE SYSTEM,62362,80S,324,"$16,986.59","$13,199.21",,,
ENDOCRINE SYSTEM,62362,SG,45,"$630,112.00","$470,966.02",,,
ENDOCRINE SYSTEM,62362,OTHER,"8,514","$16,956,447.31","$12,916,132.48",,,
ENDOCRINE SYSTEM,62362,TOTAL,"8,883","$17,603,545.90","$13,400,297.71",,,
ENDOCRINE SYSTEM,62365,80S,58,"$2,270.29","$1,779.90",,,
ENDOCRINE SYSTEM,62365,SG,N/A,"$6,561.34","$3,851.09",,,
ENDOCRINE SYSTEM,62365,OTHER,"1,323","$577,136.96","$438,982.30",,,
ENDOCRINE SYSTEM,62365,TOTAL,"1,385","$585,968.59","$444,613.29",,,
ENDOCRINE SYSTEM,62367,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62367,SG,18,$467.74,$366.67,,,
ENDOCRINE SYSTEM,62367,OTHER,"8,320","$306,034.17","$226,342.01",,,
ENDOCRINE SYSTEM,62367,TOTAL,"8,338","$306,501.91","$226,708.68",,,
ENDOCRINE SYSTEM,62368,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62368,SG,44,"$1,540.13","$1,207.38",,,
ENDOCRINE SYSTEM,62368,OTHER,"46,997","$2,385,287.14","$1,764,738.49",,,
ENDOCRINE SYSTEM,62368,TOTAL,"47,041","$2,386,827.27","$1,765,945.87",,,
ENDOCRINE SYSTEM,62369,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62369,OTHER,"39,721","$4,152,180.97","$3,018,555.32",,,
ENDOCRINE SYSTEM,62369,TOTAL,"39,721","$4,152,180.97","$3,018,555.32",,,
ENDOCRINE SYSTEM,62370,80S,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,62370,SG,47,"$4,489.51","$3,447.68",,,
ENDOCRINE SYSTEM,62370,OTHER,"94,473","$10,149,129.60","$7,499,839.40",,,
ENDOCRINE SYSTEM,62370,TOTAL,"94,520","$10,153,619.11","$7,503,287.08",,,
ENDOCRINE SYSTEM,63001,80S,472,"$52,609.30","$40,911.34",,,
ENDOCRINE SYSTEM,63001,OTHER,"1,261","$999,471.42","$774,495.12",,,
ENDOCRINE SYSTEM,63001,TOTAL,"1,733","$1,052,080.72","$815,406.46",,,
ENDOCRINE SYSTEM,63003,80S,236,"$29,833.60","$23,151.46",,,
ENDOCRINE SYSTEM,63003,OTHER,696,"$620,257.72","$479,591.48",,,
ENDOCRINE SYSTEM,63003,TOTAL,932,"$650,091.32","$502,742.94",,,
ENDOCRINE SYSTEM,63005,80S,712,"$95,211.16","$73,812.48",,,
ENDOCRINE SYSTEM,63005,OTHER,"2,106","$2,106,444.21","$1,636,234.08",,,
ENDOCRINE SYSTEM,63005,TOTAL,"2,818","$2,201,655.37","$1,710,046.56",,,
ENDOCRINE SYSTEM,63011,80S,175,"$15,463.28","$12,142.21",,,
ENDOCRINE SYSTEM,63011,OTHER,423,"$256,036.13","$200,239.85",,,
ENDOCRINE SYSTEM,63011,TOTAL,598,"$271,499.41","$212,382.06",,,
ENDOCRINE SYSTEM,63012,80S,"1,560","$139,132.27","$108,678.94",,,
ENDOCRINE SYSTEM,63012,OTHER,"2,707","$1,721,911.73","$1,338,251.78",,,
ENDOCRINE SYSTEM,63012,TOTAL,"4,267","$1,861,044.00","$1,446,930.72",,,
ENDOCRINE SYSTEM,63015,80S,"1,208","$242,082.04","$188,271.28",,,
ENDOCRINE SYSTEM,63015,OTHER,"3,090","$4,376,350.87","$3,398,547.96",,,
ENDOCRINE SYSTEM,63015,TOTAL,"4,298","$4,618,432.91","$3,586,819.24",,,
ENDOCRINE SYSTEM,63016,80S,123,"$23,835.89","$18,270.49",,,
ENDOCRINE SYSTEM,63016,OTHER,365,"$492,322.27","$380,112.44",,,
ENDOCRINE SYSTEM,63016,TOTAL,488,"$516,158.16","$398,382.93",,,
ENDOCRINE SYSTEM,63017,80S,400,"$59,056.60","$45,859.96",,,
ENDOCRINE SYSTEM,63017,OTHER,"1,059","$1,096,914.09","$854,801.84",,,
ENDOCRINE SYSTEM,63017,TOTAL,"1,459","$1,155,970.69","$900,661.80",,,
ENDOCRINE SYSTEM,63020,80S,744,"$116,482.88","$89,953.26",,,
ENDOCRINE SYSTEM,63020,SG,N/A,"$16,307.81","$12,785.31",,,
ENDOCRINE SYSTEM,63020,OTHER,"1,547","$1,721,036.48","$1,327,331.68",,,
ENDOCRINE SYSTEM,63020,TOTAL,"2,298","$1,853,827.17","$1,430,070.25",,,
ENDOCRINE SYSTEM,63030,80S,"15,875","$2,094,769.17","$1,617,309.77",,,
ENDOCRINE SYSTEM,63030,SG,129,"$278,323.11","$209,346.16",,,
ENDOCRINE SYSTEM,63030,OTHER,"31,594","$30,996,111.82","$23,993,356.39",,,
ENDOCRINE SYSTEM,63030,TOTAL,"47,598","$33,369,204.10","$25,820,012.32",,,
ENDOCRINE SYSTEM,63035,80S,"4,412","$144,712.93","$112,578.85",,,
ENDOCRINE SYSTEM,63035,SG,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,63035,OTHER,"8,275","$1,895,902.87","$1,473,354.26",,,
ENDOCRINE SYSTEM,63035,TOTAL,"12,687","$2,040,615.80","$1,585,933.11",,,
ENDOCRINE SYSTEM,63040,80S,125,"$26,455.74","$20,554.73",,,
ENDOCRINE SYSTEM,63040,SG,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,63040,OTHER,276,"$368,786.59","$285,507.32",,,
ENDOCRINE SYSTEM,63040,TOTAL,401,"$395,242.33","$306,062.05",,,
ENDOCRINE SYSTEM,63042,80S,"7,050","$1,263,072.62","$979,393.55",,,
ENDOCRINE SYSTEM,63042,SG,20,"$36,606.54","$26,052.17",,,
ENDOCRINE SYSTEM,63042,OTHER,"13,126","$16,524,739.75","$12,805,145.36",,,
ENDOCRINE SYSTEM,63042,TOTAL,"20,196","$17,824,418.91","$13,810,591.08",,,
ENDOCRINE SYSTEM,63043,80S,101,"$7,104.87","$5,570.22",,,
ENDOCRINE SYSTEM,63043,OTHER,196,"$85,137.68","$66,762.81",,,
ENDOCRINE SYSTEM,63043,TOTAL,297,"$92,242.55","$72,333.03",,,
ENDOCRINE SYSTEM,63044,80S,"3,664","$203,895.08","$159,135.60",,,
ENDOCRINE SYSTEM,63044,SG,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,63044,OTHER,"6,334","$2,508,574.09","$1,952,023.19",,,
ENDOCRINE SYSTEM,63044,TOTAL,"9,998","$2,712,469.17","$2,111,158.79",,,
ENDOCRINE SYSTEM,63045,80S,"4,525","$564,886.29","$438,213.99",,,
ENDOCRINE SYSTEM,63045,SG,N/A,"$9,570.45","$7,503.21",,,
ENDOCRINE SYSTEM,63045,OTHER,"9,451","$8,380,800.89","$6,501,038.66",,,
ENDOCRINE SYSTEM,63045,TOTAL,"13,980","$8,955,257.63","$6,946,755.86",,,
ENDOCRINE SYSTEM,63046,80S,"1,650","$204,057.16","$158,548.87",,,
ENDOCRINE SYSTEM,63046,OTHER,"3,321","$2,861,876.70","$2,220,156.91",,,
ENDOCRINE SYSTEM,63046,TOTAL,"4,971","$3,065,933.86","$2,378,705.78",,,
ENDOCRINE SYSTEM,63047,80S,"57,424","$6,811,112.99","$5,284,452.19",,,
ENDOCRINE SYSTEM,63047,SG,93,"$213,564.69","$158,800.57",,,
ENDOCRINE SYSTEM,63047,OTHER,"104,138","$90,755,924.64","$70,416,878.19",,,
ENDOCRINE SYSTEM,63047,TOTAL,"161,655","$97,780,602.32","$75,860,130.95",,,
ENDOCRINE SYSTEM,63048,80S,"74,602","$2,307,494.03","$1,799,258.15",,,
ENDOCRINE SYSTEM,63048,SG,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,63048,OTHER,"136,158","$29,761,631.93","$23,159,092.21",,,
ENDOCRINE SYSTEM,63048,TOTAL,"210,760","$32,069,125.96","$24,958,350.36",,,
ENDOCRINE SYSTEM,63050,80S,27,"$5,480.01","$4,296.34",,,
ENDOCRINE SYSTEM,63050,OTHER,108,"$155,581.19","$121,881.27",,,
ENDOCRINE SYSTEM,63050,TOTAL,135,"$161,061.20","$126,177.61",,,
ENDOCRINE SYSTEM,63051,80S,448,"$112,541.77","$87,500.60",,,
ENDOCRINE SYSTEM,63051,OTHER,"1,091","$1,876,213.88","$1,453,765.85",,,
ENDOCRINE SYSTEM,63051,TOTAL,"1,539","$1,988,755.65","$1,541,266.45",,,
ENDOCRINE SYSTEM,63055,80S,304,"$65,517.26","$50,959.72",,,
ENDOCRINE SYSTEM,63055,OTHER,676,"$976,004.67","$756,912.14",,,
ENDOCRINE SYSTEM,63055,TOTAL,980,"$1,041,521.93","$807,871.86",,,
ENDOCRINE SYSTEM,63056,80S,"4,430","$683,873.50","$531,577.15",,,
ENDOCRINE SYSTEM,63056,SG,14,"$33,763.19","$25,484.50",,,
ENDOCRINE SYSTEM,63056,OTHER,"8,199","$9,522,784.65","$7,387,386.91",,,
ENDOCRINE SYSTEM,63056,TOTAL,"12,643","$10,240,421.34","$7,944,448.56",,,
ENDOCRINE SYSTEM,63057,80S,"1,567","$73,267.26","$57,245.87",,,
ENDOCRINE SYSTEM,63057,OTHER,"2,973","$990,980.05","$769,894.26",,,
ENDOCRINE SYSTEM,63057,TOTAL,"4,540","$1,064,247.31","$827,140.13",,,
ENDOCRINE SYSTEM,63064,80S,62,"$14,096.52","$11,051.61",,,
ENDOCRINE SYSTEM,63064,OTHER,179,"$273,720.54","$213,735.89",,,
ENDOCRINE SYSTEM,63064,TOTAL,241,"$287,817.06","$224,787.50",,,
ENDOCRINE SYSTEM,63066,80S,13,$405.87,$318.22,,,
ENDOCRINE SYSTEM,63066,OTHER,50,"$10,648.20","$8,187.22",,,
ENDOCRINE SYSTEM,63066,TOTAL,63,"$11,054.07","$8,505.44",,,
ENDOCRINE SYSTEM,63075,80S,412,"$60,345.42","$47,278.29",,,
ENDOCRINE SYSTEM,63075,OTHER,856,"$882,161.04","$682,865.23",,,
ENDOCRINE SYSTEM,63075,TOTAL,"1,268","$942,506.46","$730,143.52",,,
ENDOCRINE SYSTEM,63076,80S,247,"$9,054.02","$7,098.46",,,
ENDOCRINE SYSTEM,63076,OTHER,562,"$142,941.70","$110,881.65",,,
ENDOCRINE SYSTEM,63076,TOTAL,809,"$151,995.72","$117,980.11",,,
ENDOCRINE SYSTEM,63077,80S,54,"$8,316.66","$6,520.24",,,
ENDOCRINE SYSTEM,63077,OTHER,155,"$133,306.57","$103,826.56",,,
ENDOCRINE SYSTEM,63077,TOTAL,209,"$141,623.23","$110,346.80",,,
ENDOCRINE SYSTEM,63078,80S,23,$667.89,$523.58,,,
ENDOCRINE SYSTEM,63078,OTHER,40,"$7,312.27","$5,732.88",,,
ENDOCRINE SYSTEM,63078,TOTAL,63,"$7,980.16","$6,256.46",,,
ENDOCRINE SYSTEM,63081,80S,"3,481","$887,871.03","$687,566.93",,,
ENDOCRINE SYSTEM,63081,OTHER,"6,351","$11,220,163.25","$8,688,708.69",,,
ENDOCRINE SYSTEM,63081,TOTAL,"9,832","$12,108,034.28","$9,376,275.62",,,
ENDOCRINE SYSTEM,63082,80S,"3,133","$123,693.02","$96,243.01",,,
ENDOCRINE SYSTEM,63082,OTHER,"5,381","$1,499,089.45","$1,162,891.31",,,
ENDOCRINE SYSTEM,63082,TOTAL,"8,514","$1,622,782.47","$1,259,134.32",,,
ENDOCRINE SYSTEM,63085,80S,110,"$31,030.53","$24,327.94",,,
ENDOCRINE SYSTEM,63085,OTHER,368,"$531,043.69","$413,974.61",,,
ENDOCRINE SYSTEM,63085,TOTAL,478,"$562,074.22","$438,302.55",,,
ENDOCRINE SYSTEM,63086,80S,40,"$1,194.58",$936.56,,,
ENDOCRINE SYSTEM,63086,OTHER,140,"$23,216.31","$17,939.46",,,
ENDOCRINE SYSTEM,63086,TOTAL,180,"$24,410.89","$18,876.02",,,
ENDOCRINE SYSTEM,63087,80S,136,"$50,539.11","$39,307.79",,,
ENDOCRINE SYSTEM,63087,OTHER,378,"$773,445.36","$599,772.44",,,
ENDOCRINE SYSTEM,63087,TOTAL,514,"$823,984.47","$639,080.23",,,
ENDOCRINE SYSTEM,63088,80S,76,"$3,084.74","$2,384.68",,,
ENDOCRINE SYSTEM,63088,OTHER,159,"$40,065.06","$31,410.89",,,
ENDOCRINE SYSTEM,63088,TOTAL,235,"$43,149.80","$33,795.57",,,
ENDOCRINE SYSTEM,63090,80S,582,"$169,711.05","$132,120.89",,,
ENDOCRINE SYSTEM,63090,OTHER,"1,278","$2,087,326.00","$1,621,035.78",,,
ENDOCRINE SYSTEM,63090,TOTAL,"1,860","$2,257,037.05","$1,753,156.67",,,
ENDOCRINE SYSTEM,63091,80S,535,"$14,477.13","$11,302.40",,,
ENDOCRINE SYSTEM,63091,OTHER,939,"$158,503.01","$123,395.62",,,
ENDOCRINE SYSTEM,63091,TOTAL,"1,474","$172,980.14","$134,698.02",,,
ENDOCRINE SYSTEM,63101,80S,213,"$74,905.41","$58,425.55",,,
ENDOCRINE SYSTEM,63101,OTHER,628,"$1,436,365.73","$1,118,979.70",,,
ENDOCRINE SYSTEM,63101,TOTAL,841,"$1,511,271.14","$1,177,405.25",,,
ENDOCRINE SYSTEM,63102,80S,270,"$88,803.83","$69,528.78",,,
ENDOCRINE SYSTEM,63102,OTHER,520,"$1,138,197.26","$887,806.31",,,
ENDOCRINE SYSTEM,63102,TOTAL,790,"$1,227,001.09","$957,335.09",,,
ENDOCRINE SYSTEM,63103,80S,283,"$12,140.68","$9,438.22",,,
ENDOCRINE SYSTEM,63103,OTHER,520,"$153,589.09","$119,061.83",,,
ENDOCRINE SYSTEM,63103,TOTAL,803,"$165,729.77","$128,500.05",,,
ENDOCRINE SYSTEM,63170,OTHER,18,"$28,224.94","$22,050.51",,,
ENDOCRINE SYSTEM,63170,TOTAL,18,"$28,224.94","$22,050.51",,,
ENDOCRINE SYSTEM,63172,80S,35,"$6,430.20","$4,936.81",,,
ENDOCRINE SYSTEM,63172,OTHER,87,"$116,096.65","$89,062.14",,,
ENDOCRINE SYSTEM,63172,TOTAL,122,"$122,526.85","$93,998.95",,,
ENDOCRINE SYSTEM,63173,80S,N/A,"$1,056.58",$828.36,,,
ENDOCRINE SYSTEM,63173,OTHER,24,"$39,814.54","$30,229.23",,,
ENDOCRINE SYSTEM,63173,TOTAL,28,"$40,871.12","$31,057.59",,,
ENDOCRINE SYSTEM,63180,80S,N/A,$189.98,$148.94,,,
ENDOCRINE SYSTEM,63180,OTHER,N/A,"$1,486.90","$1,165.72",,,
ENDOCRINE SYSTEM,63180,TOTAL,N/A,"$1,676.88","$1,314.66",,,
ENDOCRINE SYSTEM,63182,80S,N/A,$144.48,$113.27,,,
ENDOCRINE SYSTEM,63182,OTHER,N/A,"$2,388.90","$1,872.90",,,
ENDOCRINE SYSTEM,63182,TOTAL,N/A,"$2,533.38","$1,986.17",,,
ENDOCRINE SYSTEM,63185,80S,60,"$7,174.48","$5,509.51",,,
ENDOCRINE SYSTEM,63185,OTHER,138,"$106,118.54","$83,187.88",,,
ENDOCRINE SYSTEM,63185,TOTAL,198,"$113,293.02","$88,697.39",,,
ENDOCRINE SYSTEM,63190,80S,14,"$2,459.95","$1,928.59",,,
ENDOCRINE SYSTEM,63190,OTHER,56,"$65,420.89","$50,491.24",,,
ENDOCRINE SYSTEM,63190,TOTAL,70,"$67,880.84","$52,419.83",,,
ENDOCRINE SYSTEM,63191,OTHER,N/A,"$7,930.26","$6,217.33",,,
ENDOCRINE SYSTEM,63191,TOTAL,N/A,"$7,930.26","$6,217.33",,,
ENDOCRINE SYSTEM,63194,OTHER,N/A,"$10,239.34","$8,027.66",,,
ENDOCRINE SYSTEM,63194,TOTAL,N/A,"$10,239.34","$8,027.66",,,
ENDOCRINE SYSTEM,63197,OTHER,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,63197,TOTAL,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,63200,80S,38,"$7,571.54","$5,713.93",,,
ENDOCRINE SYSTEM,63200,OTHER,103,"$151,568.91","$117,107.43",,,
ENDOCRINE SYSTEM,63200,TOTAL,141,"$159,140.45","$122,821.36",,,
ENDOCRINE SYSTEM,63250,OTHER,11,"$33,802.05","$24,324.14",,,
ENDOCRINE SYSTEM,63250,TOTAL,11,"$33,802.05","$24,324.14",,,
ENDOCRINE SYSTEM,63251,80S,12,"$5,742.42","$4,502.03",,,
ENDOCRINE SYSTEM,63251,OTHER,47,"$146,517.05","$114,842.51",,,
ENDOCRINE SYSTEM,63251,TOTAL,59,"$152,259.47","$119,344.54",,,
ENDOCRINE SYSTEM,63252,80S,N/A,"$3,030.75","$2,376.11",,,
ENDOCRINE SYSTEM,63252,OTHER,29,"$87,460.01","$66,067.03",,,
ENDOCRINE SYSTEM,63252,TOTAL,36,"$90,490.76","$68,443.14",,,
ENDOCRINE SYSTEM,63265,80S,161,"$37,027.63","$28,703.68",,,
ENDOCRINE SYSTEM,63265,OTHER,450,"$711,489.04","$550,115.34",,,
ENDOCRINE SYSTEM,63265,TOTAL,611,"$748,516.67","$578,819.02",,,
ENDOCRINE SYSTEM,63266,80S,290,"$70,213.55","$54,568.14",,,
ENDOCRINE SYSTEM,63266,OTHER,790,"$1,330,101.96","$1,032,120.07",,,
ENDOCRINE SYSTEM,63266,TOTAL,"1,080","$1,400,315.51","$1,086,688.21",,,
ENDOCRINE SYSTEM,63267,80S,"3,591","$605,776.12","$469,171.01",,,
ENDOCRINE SYSTEM,63267,SG,N/A,$0.00,$0.00,,,
ENDOCRINE SYSTEM,63267,OTHER,"6,512","$7,862,736.03","$6,104,301.26",,,
ENDOCRINE SYSTEM,63267,TOTAL,"10,103","$8,468,512.15","$6,573,472.27",,,
ENDOCRINE SYSTEM,63268,80S,32,"$5,844.02","$4,581.76",,,
ENDOCRINE SYSTEM,63268,OTHER,73,"$92,016.94","$72,241.68",,,
ENDOCRINE SYSTEM,63268,TOTAL,105,"$97,860.96","$76,823.44",,,
ENDOCRINE SYSTEM,63270,80S,17,"$4,944.76","$3,672.52",,,
ENDOCRINE SYSTEM,63270,OTHER,57,"$119,062.61","$93,283.26",,,
ENDOCRINE SYSTEM,63270,TOTAL,74,"$124,007.37","$96,955.78",,,
ENDOCRINE SYSTEM,63271,80S,71,"$22,193.70","$17,018.40",,,
ENDOCRINE SYSTEM,63271,OTHER,219,"$468,000.85","$365,482.46",,,
ENDOCRINE SYSTEM,63271,TOTAL,290,"$490,194.55","$382,500.86",,,
