"CPT only copyright 2019 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2019 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17844,,,,,,
DIGESTIVE SYSTEM,46060,OTHER,831 ,"$440,403.59 ","$343,420.44 ",
DIGESTIVE SYSTEM,46060,TOTAL,833 ,"$442,864.46 ","$345,349.76 ",
DIGESTIVE SYSTEM,46080,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46080,SG,N/A,"$3,458.77 ","$2,566.64 ",
DIGESTIVE SYSTEM,46080,OTHER,898 ,"$264,332.43 ","$202,336.80 ",
DIGESTIVE SYSTEM,46080,TOTAL,901 ,"$267,791.20 ","$204,903.44 ",
DIGESTIVE SYSTEM,46083,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46083,SG,N/A,$106.51 ,$83.51 ,
DIGESTIVE SYSTEM,46083,OTHER,"2,117 ","$321,405.49 ","$230,911.47 ",
DIGESTIVE SYSTEM,46083,TOTAL,"2,118 ","$321,512.00 ","$230,994.98 ",
DIGESTIVE SYSTEM,46200,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46200,SG,N/A,"$10,921.40 ","$8,417.33 ",
DIGESTIVE SYSTEM,46200,OTHER,"1,219 ","$552,646.26 ","$425,418.02 ",
DIGESTIVE SYSTEM,46200,TOTAL,"1,229 ","$563,567.66 ","$433,835.35 ",
DIGESTIVE SYSTEM,46220,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46220,SG,N/A,"$2,971.71 ","$2,318.12 ",
DIGESTIVE SYSTEM,46220,OTHER,"1,130 ","$215,150.96 ","$159,848.42 ",
DIGESTIVE SYSTEM,46220,TOTAL,"1,136 ","$218,122.67 ","$162,166.54 ",
DIGESTIVE SYSTEM,46221,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46221,SG,525 ,"$81,610.53 ","$61,625.52 ",
DIGESTIVE SYSTEM,46221,OTHER,"76,213 ","$19,855,800.38 ","$14,998,783.60 ",
DIGESTIVE SYSTEM,46221,TOTAL,"76,738 ","$19,937,410.91 ","$15,060,409.12 ",
DIGESTIVE SYSTEM,46230,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46230,SG,11 ,"$11,756.86 ","$9,217.38 ",
DIGESTIVE SYSTEM,46230,OTHER,"1,204 ","$334,958.88 ","$255,161.47 ",
DIGESTIVE SYSTEM,46230,TOTAL,"1,215 ","$346,715.74 ","$264,378.85 ",
DIGESTIVE SYSTEM,46250,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46250,SG,N/A,"$5,021.45 ","$3,716.15 ",
DIGESTIVE SYSTEM,46250,OTHER,"1,340 ","$552,828.01 ","$421,721.28 ",
DIGESTIVE SYSTEM,46250,TOTAL,"1,346 ","$557,849.46 ","$425,437.43 ",
DIGESTIVE SYSTEM,46255,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46255,SG,24 ,"$26,860.62 ","$20,912.69 ",
DIGESTIVE SYSTEM,46255,OTHER,"3,788 ","$1,789,913.92 ","$1,374,321.83 ",
DIGESTIVE SYSTEM,46255,TOTAL,"3,812 ","$1,816,774.54 ","$1,395,234.52 ",
DIGESTIVE SYSTEM,46257,SG,N/A,"$2,388.10 ","$1,872.27 ",
DIGESTIVE SYSTEM,46257,OTHER,95 ,"$55,746.44 ","$41,261.31 ",
DIGESTIVE SYSTEM,46257,TOTAL,97 ,"$58,134.54 ","$43,133.58 ",
DIGESTIVE SYSTEM,46258,SG,N/A,"$2,207.00 ","$1,155.05 ",
DIGESTIVE SYSTEM,46258,OTHER,61 ,"$33,963.27 ","$26,257.51 ",
DIGESTIVE SYSTEM,46258,TOTAL,63 ,"$36,170.27 ","$27,412.56 ",
DIGESTIVE SYSTEM,46260,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46260,SG,56 ,"$63,159.31 ","$47,899.03 ",
DIGESTIVE SYSTEM,46260,OTHER,"9,040 ","$5,166,543.01 ","$3,982,507.41 ",
DIGESTIVE SYSTEM,46260,TOTAL,"9,096 ","$5,229,702.32 ","$4,030,406.44 ",
DIGESTIVE SYSTEM,46261,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46261,SG,N/A,"$2,121.80 ","$1,663.49 ",
DIGESTIVE SYSTEM,46261,OTHER,245 ,"$148,533.19 ","$114,651.29 ",
DIGESTIVE SYSTEM,46261,TOTAL,247 ,"$150,654.99 ","$116,314.78 ",
DIGESTIVE SYSTEM,46262,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46262,OTHER,114 ,"$70,044.92 ","$53,913.75 ",
DIGESTIVE SYSTEM,46262,TOTAL,114 ,"$70,044.92 ","$53,913.75 ",
DIGESTIVE SYSTEM,46270,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46270,SG,N/A,"$10,457.28 ","$7,530.02 ",
DIGESTIVE SYSTEM,46270,OTHER,"1,824 ","$913,658.42 ","$704,543.40 ",
DIGESTIVE SYSTEM,46270,TOTAL,"1,833 ","$924,115.70 ","$712,073.42 ",
DIGESTIVE SYSTEM,46275,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46275,SG,13 ,"$14,697.24 ","$11,522.65 ",
DIGESTIVE SYSTEM,46275,OTHER,"1,173 ","$644,413.82 ","$498,711.42 ",
DIGESTIVE SYSTEM,46275,TOTAL,"1,186 ","$659,111.06 ","$510,234.07 ",
DIGESTIVE SYSTEM,46280,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46280,SG,12 ,"$14,081.26 ","$10,894.66 ",
DIGESTIVE SYSTEM,46280,OTHER,"1,401 ","$809,672.68 ","$623,876.04 ",
DIGESTIVE SYSTEM,46280,TOTAL,"1,413 ","$823,753.94 ","$634,770.70 ",
DIGESTIVE SYSTEM,46285,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46285,SG,N/A,"$1,018.30 ",$798.35 ,
DIGESTIVE SYSTEM,46285,OTHER,213 ,"$114,900.67 ","$88,674.78 ",
DIGESTIVE SYSTEM,46285,TOTAL,214 ,"$115,918.97 ","$89,473.13 ",
DIGESTIVE SYSTEM,46288,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46288,OTHER,289 ,"$172,839.97 ","$134,361.00 ",
DIGESTIVE SYSTEM,46288,TOTAL,289 ,"$172,839.97 ","$134,361.00 ",
DIGESTIVE SYSTEM,46320,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46320,SG,N/A,$316.65 ,$248.26 ,
DIGESTIVE SYSTEM,46320,OTHER,"2,405 ","$399,153.88 ","$294,518.52 ",
DIGESTIVE SYSTEM,46320,TOTAL,"2,408 ","$399,470.53 ","$294,766.78 ",
DIGESTIVE SYSTEM,46500,SG,13 ,"$1,406.44 ","$1,102.65 ",
DIGESTIVE SYSTEM,46500,OTHER,"12,783 ","$3,853,045.23 ","$2,940,175.42 ",
DIGESTIVE SYSTEM,46500,TOTAL,"12,796 ","$3,854,451.67 ","$2,941,278.07 ",
DIGESTIVE SYSTEM,46505,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46505,SG,N/A,"$2,119.56 ","$1,661.74 ",
DIGESTIVE SYSTEM,46505,OTHER,"1,115 ","$276,748.39 ","$213,871.61 ",
DIGESTIVE SYSTEM,46505,TOTAL,"1,121 ","$278,867.95 ","$215,533.35 ",
DIGESTIVE SYSTEM,46600,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46600,SG,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46600,OTHER,"96,063 ","$8,888,096.74 ","$6,535,706.50 ",
DIGESTIVE SYSTEM,46600,TOTAL,"96,063 ","$8,888,096.74 ","$6,535,706.50 ",
DIGESTIVE SYSTEM,46601,OTHER,"1,786 ","$202,598.15 ","$143,157.30 ",
DIGESTIVE SYSTEM,46601,TOTAL,"1,786 ","$202,598.15 ","$143,157.30 ",
DIGESTIVE SYSTEM,46604,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46604,OTHER,"1,427 ","$828,100.23 ","$637,213.61 ",
DIGESTIVE SYSTEM,46604,TOTAL,"1,427 ","$828,100.23 ","$637,213.61 ",
DIGESTIVE SYSTEM,46606,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46606,SG,N/A,"$1,173.60 ",$834.26 ,
DIGESTIVE SYSTEM,46606,OTHER,"2,443 ","$366,123.75 ","$275,314.98 ",
DIGESTIVE SYSTEM,46606,TOTAL,"2,449 ","$367,297.35 ","$276,149.24 ",
DIGESTIVE SYSTEM,46607,OTHER,"2,550 ","$389,717.04 ","$281,229.43 ",
DIGESTIVE SYSTEM,46607,TOTAL,"2,550 ","$389,717.04 ","$281,229.43 ",
DIGESTIVE SYSTEM,46608,OTHER,75 ,"$9,875.62 ","$7,615.40 ",
DIGESTIVE SYSTEM,46608,TOTAL,75 ,"$9,875.62 ","$7,615.40 ",
DIGESTIVE SYSTEM,46610,SG,N/A,"$2,460.87 ","$1,929.32 ",
DIGESTIVE SYSTEM,46610,OTHER,180 ,"$33,480.61 ","$25,774.04 ",
DIGESTIVE SYSTEM,46610,TOTAL,182 ,"$35,941.48 ","$27,703.36 ",
DIGESTIVE SYSTEM,46611,OTHER,353 ,"$60,768.32 ","$45,027.12 ",
DIGESTIVE SYSTEM,46611,TOTAL,353 ,"$60,768.32 ","$45,027.12 ",
DIGESTIVE SYSTEM,46612,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46612,OTHER,107 ,"$24,182.49 ","$18,455.59 ",
DIGESTIVE SYSTEM,46612,TOTAL,107 ,"$24,182.49 ","$18,455.59 ",
DIGESTIVE SYSTEM,46614,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46614,OTHER,"1,134 ","$111,612.20 ","$83,931.32 ",
DIGESTIVE SYSTEM,46614,TOTAL,"1,134 ","$111,612.20 ","$83,931.32 ",
DIGESTIVE SYSTEM,46615,SG,23 ,"$10,327.41 ","$8,096.60 ",
DIGESTIVE SYSTEM,46615,OTHER,501 ,"$89,054.58 ","$68,326.34 ",
DIGESTIVE SYSTEM,46615,TOTAL,524 ,"$99,381.99 ","$76,422.94 ",
DIGESTIVE SYSTEM,46700,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46700,OTHER,283 ,"$198,449.10 ","$155,655.61 ",
DIGESTIVE SYSTEM,46700,TOTAL,283 ,"$198,449.10 ","$155,655.61 ",
DIGESTIVE SYSTEM,46706,OTHER,41 ,"$8,915.53 ","$6,957.00 ",
DIGESTIVE SYSTEM,46706,TOTAL,41 ,"$8,915.53 ","$6,957.00 ",
DIGESTIVE SYSTEM,46707,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46707,OTHER,41 ,"$21,039.85 ","$15,940.81 ",
DIGESTIVE SYSTEM,46707,TOTAL,41 ,"$21,039.85 ","$15,940.81 ",
DIGESTIVE SYSTEM,46710,OTHER,N/A,"$6,147.62 ","$4,884.19 ",
DIGESTIVE SYSTEM,46710,TOTAL,N/A,"$6,147.62 ","$4,884.19 ",
DIGESTIVE SYSTEM,46712,80S,N/A,$373.39 ,$298.24 ,
DIGESTIVE SYSTEM,46712,OTHER,N/A,"$2,333.71 ","$1,829.63 ",
DIGESTIVE SYSTEM,46712,TOTAL,N/A,"$2,707.10 ","$2,127.87 ",
DIGESTIVE SYSTEM,46716,OTHER,N/A,"$2,485.51 ","$1,977.90 ",
DIGESTIVE SYSTEM,46716,TOTAL,N/A,"$2,485.51 ","$1,977.90 ",
DIGESTIVE SYSTEM,46730,80S,N/A,$313.44 ,$245.73 ,
DIGESTIVE SYSTEM,46730,OTHER,N/A,"$1,958.97 ","$1,535.84 ",
DIGESTIVE SYSTEM,46730,TOTAL,N/A,"$2,272.41 ","$1,781.57 ",
DIGESTIVE SYSTEM,46740,OTHER,N/A,"$2,225.95 ","$1,777.96 ",
DIGESTIVE SYSTEM,46740,TOTAL,N/A,"$2,225.95 ","$1,777.96 ",
DIGESTIVE SYSTEM,46744,80S,17 ,"$8,006.49 ","$6,277.08 ",
DIGESTIVE SYSTEM,46744,OTHER,27 ,"$93,773.89 ","$73,369.86 ",
DIGESTIVE SYSTEM,46744,TOTAL,44 ,"$101,780.38 ","$79,646.94 ",
DIGESTIVE SYSTEM,46750,80S,66 ,"$4,662.38 ","$3,676.66 ",
DIGESTIVE SYSTEM,46750,OTHER,499 ,"$272,824.10 ","$210,648.26 ",
DIGESTIVE SYSTEM,46750,TOTAL,565 ,"$277,486.48 ","$214,324.92 ",
DIGESTIVE SYSTEM,46751,80S,N/A,$42.83 ,$34.02 ,
DIGESTIVE SYSTEM,46751,OTHER,N/A,$656.40 ,$517.96 ,
DIGESTIVE SYSTEM,46751,TOTAL,N/A,$699.23 ,$551.98 ,
DIGESTIVE SYSTEM,46753,OTHER,31 ,"$18,811.08 ","$14,669.57 ",
DIGESTIVE SYSTEM,46753,TOTAL,31 ,"$18,811.08 ","$14,669.57 ",
DIGESTIVE SYSTEM,46754,OTHER,12 ,"$2,706.88 ","$2,123.72 ",
DIGESTIVE SYSTEM,46754,TOTAL,12 ,"$2,706.88 ","$2,123.72 ",
DIGESTIVE SYSTEM,46760,OTHER,12 ,"$12,062.36 ","$9,498.66 ",
DIGESTIVE SYSTEM,46760,TOTAL,12 ,"$12,062.36 ","$9,498.66 ",
DIGESTIVE SYSTEM,46761,80S,59 ,"$5,714.85 ","$4,486.81 ",
DIGESTIVE SYSTEM,46761,OTHER,298 ,"$211,418.35 ","$165,914.38 ",
DIGESTIVE SYSTEM,46761,TOTAL,357 ,"$217,133.20 ","$170,401.19 ",
DIGESTIVE SYSTEM,46900,SG,N/A,$87.26 ,$14.24 ,
DIGESTIVE SYSTEM,46900,OTHER,"1,217 ","$268,229.60 ","$201,036.76 ",
DIGESTIVE SYSTEM,46900,TOTAL,"1,218 ","$268,316.86 ","$201,051.00 ",
DIGESTIVE SYSTEM,46910,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46910,SG,N/A,$389.82 ,$305.62 ,
DIGESTIVE SYSTEM,46910,OTHER,"1,323 ","$197,669.92 ","$147,334.58 ",
DIGESTIVE SYSTEM,46910,TOTAL,"1,326 ","$198,059.74 ","$147,640.20 ",
DIGESTIVE SYSTEM,46916,OTHER,844 ,"$201,051.10 ","$150,204.74 ",
DIGESTIVE SYSTEM,46916,TOTAL,844 ,"$201,051.10 ","$150,204.74 ",
DIGESTIVE SYSTEM,46917,OTHER,338 ,"$126,093.46 ","$96,647.82 ",
DIGESTIVE SYSTEM,46917,TOTAL,338 ,"$126,093.46 ","$96,647.82 ",
DIGESTIVE SYSTEM,46922,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46922,SG,13 ,"$14,970.88 ","$11,701.26 ",
DIGESTIVE SYSTEM,46922,OTHER,"3,184 ","$882,433.10 ","$677,183.75 ",
DIGESTIVE SYSTEM,46922,TOTAL,"3,197 ","$897,403.98 ","$688,885.01 ",
DIGESTIVE SYSTEM,46924,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46924,SG,N/A,"$10,183.28 ","$7,983.71 ",
DIGESTIVE SYSTEM,46924,OTHER,"2,440 ","$1,010,564.74 ","$771,423.89 ",
DIGESTIVE SYSTEM,46924,TOTAL,"2,449 ","$1,020,748.02 ","$779,407.60 ",
DIGESTIVE SYSTEM,46930,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46930,SG,18 ,"$1,669.82 ","$1,097.67 ",
DIGESTIVE SYSTEM,46930,OTHER,"7,931 ","$1,398,533.51 ","$1,044,764.10 ",
DIGESTIVE SYSTEM,46930,TOTAL,"7,949 ","$1,400,203.33 ","$1,045,861.77 ",
DIGESTIVE SYSTEM,46940,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46940,OTHER,335 ,"$84,544.80 ","$63,391.82 ",
DIGESTIVE SYSTEM,46940,TOTAL,335 ,"$84,544.80 ","$63,391.82 ",
DIGESTIVE SYSTEM,46942,OTHER,153 ,"$39,973.08 ","$30,091.93 ",
DIGESTIVE SYSTEM,46942,TOTAL,153 ,"$39,973.08 ","$30,091.93 ",
DIGESTIVE SYSTEM,46945,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46945,SG,N/A,$369.76 ,$289.90 ,
DIGESTIVE SYSTEM,46945,OTHER,"1,050 ","$267,921.48 ","$203,257.96 ",
DIGESTIVE SYSTEM,46945,TOTAL,"1,052 ","$268,291.24 ","$203,547.86 ",
DIGESTIVE SYSTEM,46946,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46946,SG,53 ,"$55,561.81 ","$43,560.27 ",
DIGESTIVE SYSTEM,46946,OTHER,"2,223 ","$781,927.07 ","$606,516.32 ",
DIGESTIVE SYSTEM,46946,TOTAL,"2,276 ","$837,488.88 ","$650,076.59 ",
DIGESTIVE SYSTEM,46947,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46947,SG,N/A,"$3,425.83 ","$2,685.85 ",
DIGESTIVE SYSTEM,46947,OTHER,"1,550 ","$774,415.90 ","$596,078.61 ",
DIGESTIVE SYSTEM,46947,TOTAL,"1,553 ","$777,841.73 ","$598,764.46 ",
DIGESTIVE SYSTEM,46999,80S,N/A,$278.49 ,$222.45 ,
DIGESTIVE SYSTEM,46999,SG,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,46999,OTHER,330 ,"$68,250.18 ","$53,328.28 ",
DIGESTIVE SYSTEM,46999,TOTAL,332 ,"$68,528.67 ","$53,550.73 ",
DIGESTIVE SYSTEM,47000,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,47000,SG,32 ,"$16,661.57 ","$12,726.12 ",
DIGESTIVE SYSTEM,47000,OTHER,"51,558 ","$5,055,051.81 ","$3,900,332.32 ",
DIGESTIVE SYSTEM,47000,TOTAL,"51,590 ","$5,071,713.38 ","$3,913,058.44 ",
DIGESTIVE SYSTEM,47001,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,47001,SG,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,47001,OTHER,"3,321 ","$357,696.24 ","$279,627.41 ",
DIGESTIVE SYSTEM,47001,TOTAL,"3,321 ","$357,696.24 ","$279,627.41 ",
DIGESTIVE SYSTEM,47010,80S,56 ,"$9,167.63 ","$7,220.57 ",
DIGESTIVE SYSTEM,47010,OTHER,225 ,"$233,617.76 ","$183,580.37 ",
DIGESTIVE SYSTEM,47010,TOTAL,281 ,"$242,785.39 ","$190,800.94 ",
DIGESTIVE SYSTEM,47015,80S,N/A,$197.05 ,$156.96 ,
DIGESTIVE SYSTEM,47015,OTHER,24 ,"$21,637.88 ","$17,140.03 ",
DIGESTIVE SYSTEM,47015,TOTAL,25 ,"$21,834.93 ","$17,296.99 ",
DIGESTIVE SYSTEM,47100,80S,692 ,"$59,317.07 ","$46,497.54 ",
DIGESTIVE SYSTEM,47100,SG,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,47100,OTHER,"3,285 ","$1,868,704.72 ","$1,463,620.50 ",
DIGESTIVE SYSTEM,47100,TOTAL,"3,977 ","$1,928,021.79 ","$1,510,118.04 ",
DIGESTIVE SYSTEM,47120,80S,674 ,"$232,625.28 ","$182,668.63 ",
DIGESTIVE SYSTEM,47120,OTHER,"2,809 ","$6,160,480.30 ","$4,853,826.98 ",
DIGESTIVE SYSTEM,47120,TOTAL,"3,483 ","$6,393,105.58 ","$5,036,495.61 ",
DIGESTIVE SYSTEM,47122,80S,82 ,"$47,606.38 ","$37,689.54 ",
DIGESTIVE SYSTEM,47122,OTHER,214 ,"$749,729.32 ","$593,839.78 ",
DIGESTIVE SYSTEM,47122,TOTAL,296 ,"$797,335.70 ","$631,529.32 ",
DIGESTIVE SYSTEM,47125,80S,95 ,"$46,224.63 ","$36,374.80 ",
DIGESTIVE SYSTEM,47125,OTHER,273 ,"$831,949.79 ","$654,109.31 ",
DIGESTIVE SYSTEM,47125,TOTAL,368 ,"$878,174.42 ","$690,484.11 ",
DIGESTIVE SYSTEM,47130,80S,133 ,"$73,378.38 ","$58,007.65 ",
DIGESTIVE SYSTEM,47130,OTHER,395 ,"$1,355,960.93 ","$1,067,732.29 ",
DIGESTIVE SYSTEM,47130,TOTAL,528 ,"$1,429,339.31 ","$1,125,739.94 ",
DIGESTIVE SYSTEM,47133,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,47133,OTHER,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,47133,TOTAL,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,47135,80S,"1,132 ","$1,034,572.84 ","$816,617.69 ",
DIGESTIVE SYSTEM,47135,OTHER,"2,075 ","$10,274,741.75 ","$8,114,315.07 ",
DIGESTIVE SYSTEM,47135,TOTAL,"3,207 ","$11,309,314.59 ","$8,930,932.76 ",
DIGESTIVE SYSTEM,47141,80S,N/A,"$3,124.00 ","$2,650.37 ",
DIGESTIVE SYSTEM,47141,OTHER,N/A,"$27,213.08 ","$22,084.23 ",
DIGESTIVE SYSTEM,47141,TOTAL,11 ,"$30,337.08 ","$24,734.60 ",
DIGESTIVE SYSTEM,47142,80S,48 ,"$36,297.78 ","$31,260.08 ",
DIGESTIVE SYSTEM,47142,OTHER,74 ,"$321,777.37 ","$279,601.73 ",
DIGESTIVE SYSTEM,47142,TOTAL,122 ,"$358,075.15 ","$310,861.81 ",
DIGESTIVE SYSTEM,47143,80S,528 ,"$18,909.79 ","$14,884.59 ",
DIGESTIVE SYSTEM,47143,OTHER,"1,626 ","$394,774.73 ","$311,281.66 ",
DIGESTIVE SYSTEM,47143,TOTAL,"2,154 ","$413,684.52 ","$326,166.25 ",
DIGESTIVE SYSTEM,47144,80S,N/A,$175.65 ,$139.20 ,
DIGESTIVE SYSTEM,47144,OTHER,11 ,"$2,859.10 ","$2,263.49 ",
DIGESTIVE SYSTEM,47144,TOTAL,14 ,"$3,034.75 ","$2,402.69 ",
DIGESTIVE SYSTEM,47145,80S,N/A,$84.22 ,$66.02 ,
DIGESTIVE SYSTEM,47145,OTHER,11 ,"$3,677.30 ","$2,915.12 ",
DIGESTIVE SYSTEM,47145,TOTAL,13 ,"$3,761.52 ","$2,981.14 ",
DIGESTIVE SYSTEM,47146,80S,54 ,"$1,669.55 ","$1,326.72 ",
DIGESTIVE SYSTEM,47146,OTHER,126 ,"$23,592.33 ","$18,771.30 ",
DIGESTIVE SYSTEM,47146,TOTAL,180 ,"$25,261.88 ","$20,098.02 ",
DIGESTIVE SYSTEM,47147,80S,77 ,"$2,906.11 ","$2,295.07 ",
DIGESTIVE SYSTEM,47147,OTHER,216 ,"$50,629.66 ","$39,677.30 ",
DIGESTIVE SYSTEM,47147,TOTAL,293 ,"$53,535.77 ","$41,972.37 ",
DIGESTIVE SYSTEM,47300,80S,75 ,"$9,406.99 ","$7,400.76 ",
DIGESTIVE SYSTEM,47300,OTHER,205 ,"$188,667.02 ","$148,683.59 ",
DIGESTIVE SYSTEM,47300,TOTAL,280 ,"$198,074.01 ","$156,084.35 ",
DIGESTIVE SYSTEM,47350,80S,39 ,"$7,596.00 ","$5,982.72 ",
DIGESTIVE SYSTEM,47350,OTHER,229 ,"$286,764.74 ","$226,221.39 ",
DIGESTIVE SYSTEM,47350,TOTAL,268 ,"$294,360.74 ","$232,204.11 ",
DIGESTIVE SYSTEM,47360,80S,13 ,"$3,549.88 ","$2,805.93 ",
DIGESTIVE SYSTEM,47360,OTHER,65 ,"$114,222.47 ","$90,144.92 ",
DIGESTIVE SYSTEM,47360,TOTAL,78 ,"$117,772.35 ","$92,950.85 ",
DIGESTIVE SYSTEM,47361,80S,26 ,"$12,474.30 ","$9,829.06 ",
DIGESTIVE SYSTEM,47361,OTHER,171 ,"$499,725.00 ","$394,061.64 ",
DIGESTIVE SYSTEM,47361,TOTAL,197 ,"$512,199.30 ","$403,890.70 ",
DIGESTIVE SYSTEM,47362,80S,17 ,"$4,152.76 ","$3,269.66 ",
DIGESTIVE SYSTEM,47362,OTHER,115 ,"$153,509.70 ","$119,859.73 ",
DIGESTIVE SYSTEM,47362,TOTAL,132 ,"$157,662.46 ","$123,129.39 ",
DIGESTIVE SYSTEM,47370,80S,137 ,"$25,824.27 ","$20,230.78 ",
DIGESTIVE SYSTEM,47370,OTHER,563 ,"$688,380.41 ","$544,041.46 ",
DIGESTIVE SYSTEM,47370,TOTAL,700 ,"$714,204.68 ","$564,272.24 ",
DIGESTIVE SYSTEM,47371,80S,N/A,$375.57 ,$294.44 ,
DIGESTIVE SYSTEM,47371,OTHER,N/A,"$2,465.89 ","$1,950.95 ",
DIGESTIVE SYSTEM,47371,TOTAL,N/A,"$2,841.46 ","$2,245.39 ",
DIGESTIVE SYSTEM,47379,80S,568 ,"$98,086.46 ","$77,212.58 ",
DIGESTIVE SYSTEM,47379,SG,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,47379,OTHER,"3,514 ","$2,926,415.13 ","$2,310,932.74 ",
DIGESTIVE SYSTEM,47379,TOTAL,"4,082 ","$3,024,501.59 ","$2,388,145.32 ",
DIGESTIVE SYSTEM,47380,80S,99 ,"$15,190.82 ","$12,012.12 ",
DIGESTIVE SYSTEM,47380,OTHER,375 ,"$385,709.55 ","$302,848.32 ",
DIGESTIVE SYSTEM,47380,TOTAL,474 ,"$400,900.37 ","$314,860.44 ",
DIGESTIVE SYSTEM,47381,OTHER,N/A,$797.50 ,$636.99 ,
DIGESTIVE SYSTEM,47381,TOTAL,N/A,$797.50 ,$636.99 ,
DIGESTIVE SYSTEM,47382,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,47382,OTHER,"3,070 ","$2,442,915.13 ","$1,922,372.60 ",
DIGESTIVE SYSTEM,47382,TOTAL,"3,070 ","$2,442,915.13 ","$1,922,372.60 ",
DIGESTIVE SYSTEM,47383,OTHER,249 ,"$124,561.96 ","$97,642.54 ",
DIGESTIVE SYSTEM,47383,TOTAL,249 ,"$124,561.96 ","$97,642.54 ",
DIGESTIVE SYSTEM,47399,80S,N/A,$0.00 ,$0.00 ,
DIGESTIVE SYSTEM,47399,OTHER,236 ,"$203,398.24 ","$160,246.14 ",
DIGESTIVE SYSTEM,47399,TOTAL,236 ,"$203,398.24 ","$160,246.14 ",
DIGESTIVE SYSTEM,47400,80S,N/A,"$1,232.30 ",$967.80 ,
DIGESTIVE SYSTEM,47400,OTHER,20 ,"$28,828.52 ","$22,858.17 ",
DIGESTIVE SYSTEM,47400,TOTAL,26 ,"$30,060.82 ","$23,825.97 ",
DIGESTIVE SYSTEM,47420,80S,76 ,"$11,300.38 ","$8,868.31 ",
DIGESTIVE SYSTEM,47420,OTHER,244 ,"$231,858.50 ","$181,798.69 ",
DIGESTIVE SYSTEM,47420,TOTAL,320 ,"$243,158.88 ","$190,667.00 ",
DIGESTIVE SYSTEM,47425,80S,N/A,"$1,364.73 ","$1,078.06 ",
DIGESTIVE SYSTEM,47425,OTHER,11 ,"$11,992.43 ","$9,498.11 ",
DIGESTIVE SYSTEM,47425,TOTAL,19 ,"$13,357.16 ","$10,576.17 ",
DIGESTIVE SYSTEM,47460,80S,N/A,$544.45 ,$428.92 ,
