CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2014 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18000,,,,,,,,
DIGESTIVE SYSTEM,42106,SG,N/A,"$1,297.11",$962.03,,,
DIGESTIVE SYSTEM,42106,OTHER,977,"$229,972.14","$175,397.03",,,
DIGESTIVE SYSTEM,42106,TOTAL,985,"$231,269.25","$176,359.06",,,
DIGESTIVE SYSTEM,42107,SG,N/A,"$3,024.79","$2,371.44",,,
DIGESTIVE SYSTEM,42107,OTHER,126,"$65,292.99","$50,360.73",,,
DIGESTIVE SYSTEM,42107,TOTAL,128,"$68,317.78","$52,732.17",,,
DIGESTIVE SYSTEM,42120,80S,27,"$3,200.98","$2,509.53",,,
DIGESTIVE SYSTEM,42120,SG,N/A,"$2,296.31","$1,800.30",,,
DIGESTIVE SYSTEM,42120,OTHER,490,"$410,640.81","$319,714.86",,,
DIGESTIVE SYSTEM,42120,TOTAL,519,"$416,138.10","$324,024.69",,,
DIGESTIVE SYSTEM,42140,SG,N/A,"$2,043.51","$1,602.12",,,
DIGESTIVE SYSTEM,42140,OTHER,517,"$97,572.53","$74,675.44",,,
DIGESTIVE SYSTEM,42140,TOTAL,522,"$99,616.04","$76,277.56",,,
DIGESTIVE SYSTEM,42145,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42145,SG,N/A,"$7,871.93","$6,171.60",,,
DIGESTIVE SYSTEM,42145,OTHER,1171,"$919,244.95","$705,296.78",,,
DIGESTIVE SYSTEM,42145,TOTAL,1175,"$927,116.88","$711,468.38",,,
DIGESTIVE SYSTEM,42160,SG,N/A,$153.86,$120.63,,,
DIGESTIVE SYSTEM,42160,OTHER,142,"$23,904.83","$18,081.67",,,
DIGESTIVE SYSTEM,42160,TOTAL,143,"$24,058.69","$18,202.30",,,
DIGESTIVE SYSTEM,42180,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42180,OTHER,20,"$3,634.40","$2,849.37",,,
DIGESTIVE SYSTEM,42180,TOTAL,20,"$3,634.40","$2,849.37",,,
DIGESTIVE SYSTEM,42182,80S,N/A,$35.05,$27.48,,,
DIGESTIVE SYSTEM,42182,OTHER,52,"$9,998.55","$7,838.82",,,
DIGESTIVE SYSTEM,42182,TOTAL,53,"$10,033.60","$7,866.30",,,
DIGESTIVE SYSTEM,42200,80S,N/A,$133.96,$105.03,,,
DIGESTIVE SYSTEM,42200,OTHER,24,"$15,668.48","$12,284.08",,,
DIGESTIVE SYSTEM,42200,TOTAL,25,"$15,802.44","$12,389.11",,,
DIGESTIVE SYSTEM,42205,OTHER,N/A,"$6,022.51","$4,721.65",,,
DIGESTIVE SYSTEM,42205,TOTAL,N/A,"$6,022.51","$4,721.65",,,
DIGESTIVE SYSTEM,42210,80S,N/A,$359.81,$282.09,,,
DIGESTIVE SYSTEM,42210,OTHER,N/A,"$4,637.27","$3,520.38",,,
DIGESTIVE SYSTEM,42210,TOTAL,N/A,"$4,997.08","$3,802.47",,,
DIGESTIVE SYSTEM,42215,OTHER,N/A,"$4,276.28","$3,237.36",,,
DIGESTIVE SYSTEM,42215,TOTAL,N/A,"$4,276.28","$3,237.36",,,
DIGESTIVE SYSTEM,42225,80S,N/A,$143.11,$112.20,,,
DIGESTIVE SYSTEM,42225,OTHER,N/A,"$8,168.41","$6,404.02",,,
DIGESTIVE SYSTEM,42225,TOTAL,N/A,"$8,311.52","$6,516.22",,,
DIGESTIVE SYSTEM,42226,OTHER,21,"$16,419.20","$12,542.12",,,
DIGESTIVE SYSTEM,42226,TOTAL,21,"$16,419.20","$12,542.12",,,
DIGESTIVE SYSTEM,42227,OTHER,N/A,"$3,435.17","$2,693.18",,,
DIGESTIVE SYSTEM,42227,TOTAL,N/A,"$3,435.17","$2,693.18",,,
DIGESTIVE SYSTEM,42235,80S,N/A,$51.81,$40.62,,,
DIGESTIVE SYSTEM,42235,SG,N/A,"$1,856.18","$1,455.24",,,
DIGESTIVE SYSTEM,42235,OTHER,13,"$6,428.34","$5,039.81",,,
DIGESTIVE SYSTEM,42235,TOTAL,15,"$8,336.33","$6,535.67",,,
DIGESTIVE SYSTEM,42260,OTHER,13,"$7,485.78","$5,793.23",,,
DIGESTIVE SYSTEM,42260,TOTAL,13,"$7,485.78","$5,793.23",,,
DIGESTIVE SYSTEM,42280,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42280,OTHER,59,"$8,243.46","$6,462.88",,,
DIGESTIVE SYSTEM,42280,TOTAL,59,"$8,243.46","$6,462.88",,,
DIGESTIVE SYSTEM,42281,80S,N/A,$23.43,$18.37,,,
DIGESTIVE SYSTEM,42281,OTHER,68,"$5,769.38","$4,523.19",,,
DIGESTIVE SYSTEM,42281,TOTAL,70,"$5,792.81","$4,541.56",,,
DIGESTIVE SYSTEM,42299,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42299,OTHER,20,"$9,417.20","$7,383.09",,,
DIGESTIVE SYSTEM,42299,TOTAL,20,"$9,417.20","$7,383.09",,,
DIGESTIVE SYSTEM,42300,OTHER,174,"$33,216.25","$25,749.52",,,
DIGESTIVE SYSTEM,42300,TOTAL,174,"$33,216.25","$25,749.52",,,
DIGESTIVE SYSTEM,42305,OTHER,139,"$59,706.92","$45,894.17",,,
DIGESTIVE SYSTEM,42305,TOTAL,139,"$59,706.92","$45,894.17",,,
DIGESTIVE SYSTEM,42310,80S,N/A,$17.00,$13.33,,,
DIGESTIVE SYSTEM,42310,OTHER,71,"$10,154.58","$7,565.48",,,
DIGESTIVE SYSTEM,42310,TOTAL,72,"$10,171.58","$7,578.81",,,
DIGESTIVE SYSTEM,42320,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42320,OTHER,38,"$6,468.95","$5,050.20",,,
DIGESTIVE SYSTEM,42320,TOTAL,38,"$6,468.95","$5,050.20",,,
DIGESTIVE SYSTEM,42330,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42330,SG,N/A,$144.54,$113.32,,,
DIGESTIVE SYSTEM,42330,OTHER,1168,"$242,584.05","$183,774.49",,,
DIGESTIVE SYSTEM,42330,TOTAL,1169,"$242,728.59","$183,887.81",,,
DIGESTIVE SYSTEM,42335,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42335,SG,N/A,$725.67,$568.92,,,
DIGESTIVE SYSTEM,42335,OTHER,507,"$144,910.01","$110,754.52",,,
DIGESTIVE SYSTEM,42335,TOTAL,510,"$145,635.68","$111,323.44",,,
DIGESTIVE SYSTEM,42340,80S,N/A,$186.06,$145.88,,,
DIGESTIVE SYSTEM,42340,OTHER,104,"$37,014.13","$29,019.09",,,
DIGESTIVE SYSTEM,42340,TOTAL,108,"$37,200.19","$29,164.97",,,
DIGESTIVE SYSTEM,42400,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42400,OTHER,2529,"$192,043.86","$146,472.30",,,
DIGESTIVE SYSTEM,42400,TOTAL,2529,"$192,043.86","$146,472.30",,,
DIGESTIVE SYSTEM,42405,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42405,SG,N/A,"$2,080.41","$1,631.04",,,
DIGESTIVE SYSTEM,42405,OTHER,624,"$187,709.69","$142,167.65",,,
DIGESTIVE SYSTEM,42405,TOTAL,626,"$189,790.10","$143,798.69",,,
DIGESTIVE SYSTEM,42408,80S,N/A,$52.54,$41.19,,,
DIGESTIVE SYSTEM,42408,SG,N/A,"$2,156.98","$1,691.08",,,
DIGESTIVE SYSTEM,42408,OTHER,93,"$36,245.15","$27,938.54",,,
DIGESTIVE SYSTEM,42408,TOTAL,96,"$38,454.67","$29,670.81",,,
DIGESTIVE SYSTEM,42409,80S,N/A,$16.58,$12.99,,,
DIGESTIVE SYSTEM,42409,OTHER,62,"$17,728.80","$13,624.31",,,
DIGESTIVE SYSTEM,42409,TOTAL,63,"$17,745.38","$13,637.30",,,
DIGESTIVE SYSTEM,42410,80S,111,"$10,215.17","$7,928.07",,,
DIGESTIVE SYSTEM,42410,SG,N/A,"$6,210.30","$4,868.87",,,
DIGESTIVE SYSTEM,42410,OTHER,938,"$649,657.17","$504,649.99",,,
DIGESTIVE SYSTEM,42410,TOTAL,1053,"$666,082.64","$517,446.93",,,
DIGESTIVE SYSTEM,42415,80S,1015,"$164,486.83","$127,823.19",,,
DIGESTIVE SYSTEM,42415,SG,43,"$84,278.46","$64,178.30",,,
DIGESTIVE SYSTEM,42415,OTHER,5481,"$5,648,052.06","$4,371,717.90",,,
DIGESTIVE SYSTEM,42415,TOTAL,6539,"$5,896,817.35","$4,563,719.39",,,
DIGESTIVE SYSTEM,42420,80S,337,"$59,479.62","$46,364.80",,,
DIGESTIVE SYSTEM,42420,SG,N/A,"$10,840.85","$8,499.22",,,
DIGESTIVE SYSTEM,42420,OTHER,1659,"$1,829,693.97","$1,423,111.86",,,
DIGESTIVE SYSTEM,42420,TOTAL,2002,"$1,900,014.44","$1,477,975.88",,,
DIGESTIVE SYSTEM,42425,80S,36,"$3,675.73","$2,881.78",,,
DIGESTIVE SYSTEM,42425,SG,N/A,"$1,838.65","$1,441.50",,,
DIGESTIVE SYSTEM,42425,OTHER,245,"$138,016.61","$107,858.50",,,
DIGESTIVE SYSTEM,42425,TOTAL,282,"$143,530.99","$112,181.78",,,
DIGESTIVE SYSTEM,42426,80S,46,"$9,844.71","$7,572.67",,,
DIGESTIVE SYSTEM,42426,OTHER,285,"$370,593.94","$289,799.05",,,
DIGESTIVE SYSTEM,42426,TOTAL,331,"$380,438.65","$297,371.72",,,
DIGESTIVE SYSTEM,42440,80S,244,"$15,172.92","$11,759.07",,,
DIGESTIVE SYSTEM,42440,SG,13,"$26,290.42","$20,611.66",,,
DIGESTIVE SYSTEM,42440,OTHER,2217,"$1,236,077.48","$958,564.44",,,
DIGESTIVE SYSTEM,42440,TOTAL,2474,"$1,277,540.82","$990,935.17",,,
DIGESTIVE SYSTEM,42450,80S,N/A,$205.15,$160.83,,,
DIGESTIVE SYSTEM,42450,SG,N/A,"$2,139.84","$1,677.63",,,
DIGESTIVE SYSTEM,42450,OTHER,131,"$59,324.38","$46,006.65",,,
DIGESTIVE SYSTEM,42450,TOTAL,137,"$61,669.37","$47,845.11",,,
DIGESTIVE SYSTEM,42500,80S,N/A,$247.13,$193.76,,,
DIGESTIVE SYSTEM,42500,SG,N/A,"$1,087.40",$852.52,,,
DIGESTIVE SYSTEM,42500,OTHER,303,"$101,178.95","$78,254.06",,,
DIGESTIVE SYSTEM,42500,TOTAL,310,"$102,513.48","$79,300.34",,,
DIGESTIVE SYSTEM,42505,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42505,SG,N/A,"$2,900.47","$2,273.97",,,
DIGESTIVE SYSTEM,42505,OTHER,165,"$83,060.82","$64,903.99",,,
DIGESTIVE SYSTEM,42505,TOTAL,167,"$85,961.29","$67,177.96",,,
DIGESTIVE SYSTEM,42507,OTHER,N/A,"$4,517.25","$3,344.87",,,
DIGESTIVE SYSTEM,42507,TOTAL,N/A,"$4,517.25","$3,344.87",,,
DIGESTIVE SYSTEM,42508,OTHER,N/A,"$2,355.10","$1,846.40",,,
DIGESTIVE SYSTEM,42508,TOTAL,N/A,"$2,355.10","$1,846.40",,,
DIGESTIVE SYSTEM,42509,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42509,OTHER,N/A,$433.94,$340.21,,,
DIGESTIVE SYSTEM,42509,TOTAL,N/A,$433.94,$340.21,,,
DIGESTIVE SYSTEM,42510,OTHER,N/A,"$1,704.05","$1,335.97",,,
DIGESTIVE SYSTEM,42510,TOTAL,N/A,"$1,704.05","$1,335.97",,,
DIGESTIVE SYSTEM,42550,OTHER,167,"$12,001.44","$9,070.96",,,
DIGESTIVE SYSTEM,42550,TOTAL,167,"$12,001.44","$9,070.96",,,
DIGESTIVE SYSTEM,42600,80S,N/A,$58.52,$45.88,,,
DIGESTIVE SYSTEM,42600,OTHER,26,"$7,733.91","$5,948.15",,,
DIGESTIVE SYSTEM,42600,TOTAL,27,"$7,792.43","$5,994.03",,,
DIGESTIVE SYSTEM,42650,SG,N/A,$61.11,$47.91,,,
DIGESTIVE SYSTEM,42650,OTHER,994,"$73,546.98","$55,040.62",,,
DIGESTIVE SYSTEM,42650,TOTAL,995,"$73,608.09","$55,088.53",,,
DIGESTIVE SYSTEM,42660,80S,N/A,$12.10,$9.49,,,
DIGESTIVE SYSTEM,42660,SG,N/A,$74.35,$58.29,,,
DIGESTIVE SYSTEM,42660,OTHER,423,"$46,578.16","$34,527.25",,,
DIGESTIVE SYSTEM,42660,TOTAL,425,"$46,664.61","$34,595.03",,,
DIGESTIVE SYSTEM,42665,OTHER,17,"$2,912.66","$2,168.27",,,
DIGESTIVE SYSTEM,42665,TOTAL,17,"$2,912.66","$2,168.27",,,
DIGESTIVE SYSTEM,42699,80S,N/A,$485.83,$380.87,,,
DIGESTIVE SYSTEM,42699,SG,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42699,OTHER,275,"$70,163.41","$54,201.87",,,
DIGESTIVE SYSTEM,42699,TOTAL,282,"$70,649.24","$54,582.74",,,
DIGESTIVE SYSTEM,42700,SG,N/A,$156.66,$122.82,,,
DIGESTIVE SYSTEM,42700,OTHER,1081,"$172,838.26","$128,887.23",,,
DIGESTIVE SYSTEM,42700,TOTAL,1082,"$172,994.92","$129,010.05",,,
DIGESTIVE SYSTEM,42720,80S,N/A,$70.48,$55.25,,,
DIGESTIVE SYSTEM,42720,OTHER,215,"$83,305.11","$64,760.95",,,
DIGESTIVE SYSTEM,42720,TOTAL,216,"$83,375.59","$64,816.20",,,
DIGESTIVE SYSTEM,42725,80S,N/A,"$1,003.20",$786.50,,,
DIGESTIVE SYSTEM,42725,OTHER,119,"$95,224.74","$74,540.93",,,
DIGESTIVE SYSTEM,42725,TOTAL,128,"$96,227.94","$75,327.43",,,
DIGESTIVE SYSTEM,42800,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42800,SG,N/A,$674.82,$529.03,,,
DIGESTIVE SYSTEM,42800,OTHER,3207,"$438,935.77","$333,839.80",,,
DIGESTIVE SYSTEM,42800,TOTAL,3217,"$439,610.59","$334,368.83",,,
DIGESTIVE SYSTEM,42804,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42804,SG,N/A,"$2,925.56","$2,293.62",,,
DIGESTIVE SYSTEM,42804,OTHER,728,"$112,040.76","$84,985.30",,,
DIGESTIVE SYSTEM,42804,TOTAL,734,"$114,966.32","$87,278.92",,,
DIGESTIVE SYSTEM,42806,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42806,SG,N/A,"$3,094.23","$2,425.87",,,
DIGESTIVE SYSTEM,42806,OTHER,330,"$48,760.76","$38,092.12",,,
DIGESTIVE SYSTEM,42806,TOTAL,333,"$51,854.99","$40,517.99",,,
DIGESTIVE SYSTEM,42808,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42808,SG,N/A,"$8,769.18","$6,305.09",,,
DIGESTIVE SYSTEM,42808,OTHER,941,"$247,400.02","$190,675.18",,,
DIGESTIVE SYSTEM,42808,TOTAL,950,"$256,169.20","$196,980.27",,,
DIGESTIVE SYSTEM,42809,OTHER,418,"$62,296.01","$47,217.00",,,
DIGESTIVE SYSTEM,42809,TOTAL,418,"$62,296.01","$47,217.00",,,
DIGESTIVE SYSTEM,42810,80S,N/A,$117.61,$76.97,,,
DIGESTIVE SYSTEM,42810,SG,N/A,"$2,128.99","$1,669.12",,,
DIGESTIVE SYSTEM,42810,OTHER,82,"$29,228.13","$22,300.65",,,
DIGESTIVE SYSTEM,42810,TOTAL,87,"$31,474.73","$24,046.74",,,
DIGESTIVE SYSTEM,42815,80S,28,"$2,342.02","$1,836.13",,,
DIGESTIVE SYSTEM,42815,SG,N/A,"$2,082.24","$1,632.47",,,
DIGESTIVE SYSTEM,42815,OTHER,208,"$146,753.09","$112,928.06",,,
DIGESTIVE SYSTEM,42815,TOTAL,237,"$151,177.35","$116,396.66",,,
DIGESTIVE SYSTEM,42820,OTHER,28,"$7,884.75","$6,066.40",,,
DIGESTIVE SYSTEM,42820,TOTAL,28,"$7,884.75","$6,066.40",,,
DIGESTIVE SYSTEM,42821,SG,13,"$13,292.03","$10,420.95",,,
DIGESTIVE SYSTEM,42821,OTHER,537,"$205,937.11","$157,784.87",,,
DIGESTIVE SYSTEM,42821,TOTAL,550,"$219,229.14","$168,205.82",,,
DIGESTIVE SYSTEM,42825,OTHER,N/A,"$1,473.21","$1,155.00",,,
DIGESTIVE SYSTEM,42825,TOTAL,N/A,"$1,473.21","$1,155.00",,,
DIGESTIVE SYSTEM,42826,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42826,SG,40,"$37,659.36","$28,864.10",,,
DIGESTIVE SYSTEM,42826,OTHER,3222,"$1,096,727.94","$838,053.39",,,
DIGESTIVE SYSTEM,42826,TOTAL,3262,"$1,134,387.30","$866,917.49",,,
DIGESTIVE SYSTEM,42830,OTHER,N/A,"$1,106.91",$867.81,,,
DIGESTIVE SYSTEM,42830,TOTAL,N/A,"$1,106.91",$867.81,,,
DIGESTIVE SYSTEM,42831,SG,N/A,"$3,417.69","$2,679.47",,,
DIGESTIVE SYSTEM,42831,OTHER,355,"$102,097.39","$78,658.62",,,
DIGESTIVE SYSTEM,42831,TOTAL,360,"$105,515.08","$81,338.09",,,
DIGESTIVE SYSTEM,42835,OTHER,N/A,$267.55,$209.76,,,
DIGESTIVE SYSTEM,42835,TOTAL,N/A,$267.55,$209.76,,,
DIGESTIVE SYSTEM,42836,OTHER,25,"$8,541.75","$6,678.88",,,
DIGESTIVE SYSTEM,42836,TOTAL,25,"$8,541.75","$6,678.88",,,
DIGESTIVE SYSTEM,42842,80S,19,"$1,998.79","$1,567.08",,,
DIGESTIVE SYSTEM,42842,OTHER,456,"$315,638.55","$246,662.64",,,
DIGESTIVE SYSTEM,42842,TOTAL,475,"$317,637.34","$248,229.72",,,
DIGESTIVE SYSTEM,42844,80S,N/A,"$1,518.82","$1,190.77",,,
DIGESTIVE SYSTEM,42844,OTHER,125,"$136,686.29","$106,965.36",,,
DIGESTIVE SYSTEM,42844,TOTAL,132,"$138,205.11","$108,156.13",,,
DIGESTIVE SYSTEM,42845,80S,N/A,"$2,902.88","$2,275.83",,,
DIGESTIVE SYSTEM,42845,OTHER,83,"$173,307.93","$134,675.21",,,
DIGESTIVE SYSTEM,42845,TOTAL,92,"$176,210.81","$136,951.04",,,
DIGESTIVE SYSTEM,42860,SG,N/A,"$1,377.00","$1,079.57",,,
DIGESTIVE SYSTEM,42860,OTHER,61,"$28,075.05","$21,759.42",,,
DIGESTIVE SYSTEM,42860,TOTAL,62,"$29,452.05","$22,838.99",,,
DIGESTIVE SYSTEM,42870,80S,N/A,$427.29,$313.53,,,
DIGESTIVE SYSTEM,42870,SG,N/A,"$2,267.35","$1,700.78",,,
DIGESTIVE SYSTEM,42870,OTHER,213,"$114,066.78","$87,514.81",,,
DIGESTIVE SYSTEM,42870,TOTAL,221,"$116,761.42","$89,529.12",,,
DIGESTIVE SYSTEM,42890,80S,35,"$5,822.36","$4,564.69",,,
DIGESTIVE SYSTEM,42890,OTHER,537,"$568,130.02","$443,767.54",,,
DIGESTIVE SYSTEM,42890,TOTAL,572,"$573,952.38","$448,332.23",,,
DIGESTIVE SYSTEM,42892,80S,11,"$2,276.38","$1,784.69",,,
DIGESTIVE SYSTEM,42892,OTHER,76,"$122,795.38","$94,612.22",,,
DIGESTIVE SYSTEM,42892,TOTAL,87,"$125,071.76","$96,396.91",,,
DIGESTIVE SYSTEM,42894,80S,18,"$5,411.58","$4,242.65",,,
DIGESTIVE SYSTEM,42894,OTHER,166,"$362,333.77","$282,579.50",,,
DIGESTIVE SYSTEM,42894,TOTAL,184,"$367,745.35","$286,822.15",,,
DIGESTIVE SYSTEM,42900,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42900,OTHER,72,"$18,751.77","$14,701.38",,,
DIGESTIVE SYSTEM,42900,TOTAL,72,"$18,751.77","$14,701.38",,,
DIGESTIVE SYSTEM,42950,80S,47,"$3,618.11","$2,836.65",,,
DIGESTIVE SYSTEM,42950,OTHER,587,"$309,046.97","$240,974.80",,,
DIGESTIVE SYSTEM,42950,TOTAL,634,"$312,665.08","$243,811.45",,,
DIGESTIVE SYSTEM,42953,80S,24,"$2,542.75","$1,993.48",,,
DIGESTIVE SYSTEM,42953,OTHER,200,"$119,444.23","$93,143.91",,,
DIGESTIVE SYSTEM,42953,TOTAL,224,"$121,986.98","$95,137.39",,,
DIGESTIVE SYSTEM,42955,80S,N/A,$55.09,$43.19,,,
DIGESTIVE SYSTEM,42955,OTHER,22,"$11,321.25","$8,875.85",,,
DIGESTIVE SYSTEM,42955,TOTAL,23,"$11,376.34","$8,919.04",,,
DIGESTIVE SYSTEM,42960,OTHER,196,"$32,192.66","$25,033.04",,,
DIGESTIVE SYSTEM,42960,TOTAL,196,"$32,192.66","$25,033.04",,,
DIGESTIVE SYSTEM,42961,80S,N/A,$154.10,$120.81,,,
DIGESTIVE SYSTEM,42961,OTHER,101,"$41,766.61","$32,489.59",,,
DIGESTIVE SYSTEM,42961,TOTAL,103,"$41,920.71","$32,610.40",,,
DIGESTIVE SYSTEM,42962,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42962,SG,N/A,"$1,087.40",$852.52,,,
DIGESTIVE SYSTEM,42962,OTHER,174,"$85,253.99","$66,080.56",,,
DIGESTIVE SYSTEM,42962,TOTAL,175,"$86,341.39","$66,933.08",,,
DIGESTIVE SYSTEM,42970,OTHER,58,"$21,545.59","$16,513.04",,,
DIGESTIVE SYSTEM,42970,TOTAL,58,"$21,545.59","$16,513.04",,,
DIGESTIVE SYSTEM,42971,OTHER,15,"$6,566.04","$4,719.89",,,
DIGESTIVE SYSTEM,42971,TOTAL,15,"$6,566.04","$4,719.89",,,
DIGESTIVE SYSTEM,42972,80S,N/A,$759.69,$595.62,,,
DIGESTIVE SYSTEM,42972,OTHER,20,"$9,520.62","$7,464.16",,,
DIGESTIVE SYSTEM,42972,TOTAL,29,"$10,280.31","$8,059.78",,,
DIGESTIVE SYSTEM,42999,80S,N/A,$13.28,$10.41,,,
DIGESTIVE SYSTEM,42999,SG,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,42999,OTHER,138,"$81,853.58","$63,560.87",,,
DIGESTIVE SYSTEM,42999,TOTAL,139,"$81,866.86","$63,571.28",,,
DIGESTIVE SYSTEM,43020,80S,N/A,$83.33,$65.33,,,
DIGESTIVE SYSTEM,43020,OTHER,17,"$7,841.25","$6,147.55",,,
DIGESTIVE SYSTEM,43020,TOTAL,18,"$7,924.58","$6,212.88",,,
DIGESTIVE SYSTEM,43030,80S,99,"$6,099.11","$4,713.08",,,
DIGESTIVE SYSTEM,43030,OTHER,833,"$329,451.86","$256,350.19",,,
DIGESTIVE SYSTEM,43030,TOTAL,932,"$335,550.97","$261,063.27",,,
DIGESTIVE SYSTEM,43045,80S,N/A,$609.37,$477.75,,,
DIGESTIVE SYSTEM,43045,OTHER,12,"$13,170.24","$10,325.48",,,
DIGESTIVE SYSTEM,43045,TOTAL,16,"$13,779.61","$10,803.23",,,
DIGESTIVE SYSTEM,43100,80S,N/A,$491.58,$385.41,,,
DIGESTIVE SYSTEM,43100,OTHER,38,"$16,808.07","$13,177.52",,,
DIGESTIVE SYSTEM,43100,TOTAL,46,"$17,299.65","$13,562.93",,,
DIGESTIVE SYSTEM,43101,80S,12,"$1,513.06","$1,145.97",,,
DIGESTIVE SYSTEM,43101,OTHER,38,"$29,224.70","$22,912.19",,,
DIGESTIVE SYSTEM,43101,TOTAL,50,"$30,737.76","$24,058.16",,,
DIGESTIVE SYSTEM,43107,80S,115,"$45,464.69","$35,313.14",,,
DIGESTIVE SYSTEM,43107,OTHER,507,"$1,133,195.99","$886,345.47",,,
DIGESTIVE SYSTEM,43107,TOTAL,622,"$1,178,660.68","$921,658.61",,,
DIGESTIVE SYSTEM,43108,80S,N/A,"$2,096.76","$1,643.86",,,
DIGESTIVE SYSTEM,43108,OTHER,11,"$49,333.07","$36,483.02",,,
DIGESTIVE SYSTEM,43108,TOTAL,14,"$51,429.83","$38,126.88",,,
DIGESTIVE SYSTEM,43112,80S,48,"$20,340.89","$15,649.30",,,
DIGESTIVE SYSTEM,43112,OTHER,257,"$621,057.59","$480,583.35",,,
DIGESTIVE SYSTEM,43112,TOTAL,305,"$641,398.48","$496,232.65",,,
DIGESTIVE SYSTEM,43113,80S,N/A,"$1,512.11","$1,185.49",,,
DIGESTIVE SYSTEM,43113,OTHER,N/A,"$15,444.01","$12,108.10",,,
DIGESTIVE SYSTEM,43113,TOTAL,N/A,"$16,956.12","$13,293.59",,,
DIGESTIVE SYSTEM,43116,80S,N/A,"$1,412.52","$1,107.42",,,
DIGESTIVE SYSTEM,43116,OTHER,N/A,"$20,451.37","$16,033.86",,,
DIGESTIVE SYSTEM,43116,TOTAL,N/A,"$21,863.89","$17,141.28",,,
DIGESTIVE SYSTEM,43117,80S,230,"$88,514.65","$69,395.72",,,
DIGESTIVE SYSTEM,43117,OTHER,902,"$1,968,022.86","$1,536,606.02",,,
DIGESTIVE SYSTEM,43117,TOTAL,1132,"$2,056,537.51","$1,606,001.74",,,
DIGESTIVE SYSTEM,43118,80S,N/A,"$1,540.66","$1,207.88",,,
DIGESTIVE SYSTEM,43118,OTHER,18,"$48,510.19","$38,031.97",,,
DIGESTIVE SYSTEM,43118,TOTAL,21,"$50,050.85","$39,239.85",,,
DIGESTIVE SYSTEM,43121,80S,15,"$6,665.26","$5,225.59",,,
DIGESTIVE SYSTEM,43121,OTHER,34,"$96,783.92","$71,999.43",,,
DIGESTIVE SYSTEM,43121,TOTAL,49,"$103,449.18","$77,225.02",,,
DIGESTIVE SYSTEM,43122,80S,75,"$30,006.59","$23,525.10",,,
DIGESTIVE SYSTEM,43122,OTHER,222,"$563,218.10","$438,182.12",,,
DIGESTIVE SYSTEM,43122,TOTAL,297,"$593,224.69","$461,707.22",,,
DIGESTIVE SYSTEM,43123,80S,N/A,"$5,152.55","$4,039.59",,,
DIGESTIVE SYSTEM,43123,OTHER,20,"$87,783.59","$68,789.31",,,
DIGESTIVE SYSTEM,43123,TOTAL,27,"$92,936.14","$72,828.90",,,
DIGESTIVE SYSTEM,43124,80S,11,"$7,013.50","$5,498.57",,,
DIGESTIVE SYSTEM,43124,OTHER,80,"$269,269.19","$211,107.08",,,
DIGESTIVE SYSTEM,43124,TOTAL,91,"$276,282.69","$216,605.65",,,
DIGESTIVE SYSTEM,43130,80S,159,"$18,684.05","$14,588.92",,,
DIGESTIVE SYSTEM,43130,OTHER,817,"$652,501.22","$507,453.96",,,
DIGESTIVE SYSTEM,43130,TOTAL,976,"$671,185.27","$522,042.88",,,
DIGESTIVE SYSTEM,43135,80S,32,"$6,787.76","$5,321.61",,,
DIGESTIVE SYSTEM,43135,OTHER,93,"$135,155.80","$105,700.80",,,
DIGESTIVE SYSTEM,43135,TOTAL,125,"$141,943.56","$111,022.41",,,
DIGESTIVE SYSTEM,43191,80S,N/A,$0.00,$0.00,,,
DIGESTIVE SYSTEM,43191,SG,16,"$3,316.90","$2,600.47",,,
DIGESTIVE SYSTEM,43191,OTHER,2500,"$209,311.96","$163,105.20",,,
DIGESTIVE SYSTEM,43191,TOTAL,2516,"$212,628.86","$165,705.67",,,
